"Name","rt","mz","S48","E0","E0.1","Pool","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.1","S0.3","S48.2","Pool.4","E0.3","S48.3","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",665.178998102416,77,13.1143859109118,12.2358801382706,11.9459362323617,10.0584630082071,11.2322684640803,10.5813678472802,11.0134184624894,11.4249626780541,9.34078241842701,10.1214761356608,9.12838561346475,9.1177151039707,8.32178235552572,8.34381416818716,9.94496710877765,8.91619997389912,9.22770394676513,10.360157863433,10.2045794611667,8.96912226796341,10.1258449517872,9.90292536878617,9.42506551330381,9.18049152716174,9.61610213169658,8.81068997476738,10.1254308278071,10.9000506130799,9.64457570084269,10.992372789205,9.28435068446452,9.65868145167084
"",982.573255582968,73,13.1594376194011,12.8793065818737,13.2693476369852,11.7428869217761,12.2463106185507,12.9561539592592,12.7429486163298,12.9649109905206,12.1678822717073,11.7556631560382,11.8041381755763,12.3063992642771,12.4264222907344,12.6453062875201,12.295369717023,12.081191688843,12.6594619047744,12.6675368759845,12.1548145484182,12.2191644831482,12.4001767384947,11.4748505916133,12.1208715475998,12.6876876352925,12.2968147161906,11.911038959452,13.0270757877675,12.4579161640505,11.2860269448799,11.698570240987,12.6245415005675,11.4949523355137
"",641.356757865204,70,10.8793297927251,10.6435131228734,10.5132531499189,10.4320561781342,11.1962247631401,11.7753542731684,11.9921259738193,10.09131813726,9.58413879016086,10.3841050929092,9.27514909670827,9.0184613092935,7.90478791495636,10.6673648486865,10.33233404987,10.7238030863367,9.98493632881494,10.6324383100765,11.0826018968556,8.33330727468394,10.2966746449388,9.12543742553407,9.8789219613527,9.53806480303387,10.0632531414934,10.2035089277309,9.63838494129073,10.457312465205,9.64780066824315,11.6475227562893,8.62034754233576,10.1994535675501
"",934.355110779567,74,11.8414775768828,11.8505911896593,11.7536083773912,11.7640577563207,11.6729827614622,11.8531927612243,11.9546092184144,11.9647505653184,11.8404092276038,11.6356882535591,14.8734586366419,12.0158690322355,10.4663361115423,11.6859516191746,12.0455329386514,12.1397223250944,11.6024780506238,11.7746610990315,11.8106448016454,12.3372756835632,11.5903192434327,13.3714499713307,11.9205256604287,12.1943036214315,12.0007946374007,11.7871344073383,11.934003256799,12.2573230010724,12.2844938872779,11.5443014744838,12.4465680075659,11.8251699485171
"",1031.63184956317,257,10.6513117637031,11.9757093362876,12.4596267009505,11.272837555798,10.5217009389351,10.7468765162263,10.7456820166168,12.4174590913803,11.5482515248137,11.2121274733377,10.8439467350575,11.1595628350247,12.4988833790036,10.5863615051964,10.567770509205,10.7055086522311,11.2024961916406,12.5302667016191,10.5907710077748,8.53362649011538,11.1478773343617,9.35334328484542,11.2108039544587,11.9253950676404,12.7875854932557,11.331480707696,12.5116134564026,12.3311872107195,12.1956262812186,10.8994049599195,9.45028066489223,11.1534881096792
"",595.182704473705,114,10.5307044418979,8.9494884012073,9.17563629954776,9.63473942612878,10.5124001957851,10.2167175700439,9.11218953265751,10.7137441842555,9.66695599496605,9.88101372284921,9.82912761370051,9.80073024034461,9.29311828127182,9.16259115164512,10.1842827032316,10.8041540968978,9.59015215308084,9.58652272412762,8.94430901444541,9.06686984569793,9.95825542036077,9.70073090198148,9.97836768391696,10.3781847082337,10.9006428544254,9.80606117661873,10.9300360945146,11.0809507743486,9.64558623128643,10.1171256883356,9.42578700346895,10.0271183299678
"",1045.18040217885,74,11.5181994594411,11.7817063802875,12.0024901279176,11.7106485744783,11.2392402029476,11.4773597110038,11.437071444147,11.8165883429854,11.8021607197196,11.5426524932157,15.8057054897957,11.8098899839168,12.1252392027247,11.4807153338844,11.3765510822865,11.505451428884,11.6391432354981,12.0768241075288,11.5080546518081,13.1102977576204,11.3038440147311,13.9249178704861,11.6067918332259,12.1429122801274,11.9922906497364,11.5682658960962,11.7837074979687,11.8128415506043,12.2127588409352,11.4000682653357,13.0656462692833,11.4887127162944
"",492.951603909962,103,12.5483629658422,11.5068752713885,11.4840916400166,12.2156038059568,12.420087354252,13.0516753098638,12.5808787467848,11.8393412328484,12.3375831364758,12.0892980731732,11.0448163237425,12.4949414628349,12.1542573732845,13.1706011558161,11.9505753247257,12.9600134866006,12.112284190066,12.1411569852847,12.6639614282918,8.97545461330035,12.3806051124579,8.84361318213333,12.4975071361727,12.4457064435202,11.9015914451649,12.4742477544094,12.785688077268,11.040339612459,11.7623968073661,12.0604997781446,9.85045101558226,12.1601739612236
"",310.590604526813,147,10.8089623047634,10.4129142615375,10.2927830493273,9.9370369856955,11.2964843005468,10.9169605566967,10.4651944947948,8.92294297105479,10.4388026404914,10.031992221222,10.5773828687958,10.3387502460014,10.6337298190541,10.9092122611916,10.617729035123,10.5496573822271,10.0024398831507,10.8521373495622,10.9569163077409,10.176781306473,10.9703629048842,9.11848718795443,10.6727800375377,8.69688782605861,10.1098053292338,10.3153513193418,9.82518903490326,8.99941161717154,9.95745412270849,11.3365880768107,10.6042687507856,10.936349011086
"",301.559759287025,74,10.9572826987818,10.7986074899779,10.4403078023238,10.4415787272951,11.1909391601527,11.2975080389086,10.7714403796213,10.3156112681235,10.5218042425489,10.3024926240404,15.0491609266658,10.4678778727704,12.2618613014114,11.3564729446297,10.7806283854797,10.7816892676252,10.1966919170636,11.053369149726,11.1119433974944,13.1745373035201,10.1964700967402,14.202319687562,10.915061087781,10.3649702227173,10.8354651321036,10.7736818715492,10.6349586981208,10.8679984912065,10.3830709957018,11.2337631509957,13.4231643605326,10.644666593517
"",202.74393525303,77,11.9937453382131,8.99044216758275,9.73914758384508,9.44737899288169,10.9366258112951,10.4896333319226,10.4100083512028,9.58224008819114,8.67839268852581,9.83080242874682,9.78884524633653,9.90018713844045,7.57947572743932,10.7512085264474,9.17849186593976,9.83650910102733,9.41468845231139,7.71206218597502,10.6338500399486,8.49554335938629,9.53440565578102,10.3633631955093,9.76654094610937,9.28077568266375,9.21886130776457,9.34381818692684,8.82303085172662,9.90605253808678,7.74848347035975,11.2973403971884,10.0993035431403,9.80579281483678
"",200.461593992831,151,11.4691015563806,8.98831256189577,9.69221517585963,10.181075333036,11.4647053222812,11.0255011669099,10.948577232042,9.68622843335107,10.0107968104002,10.1871364656236,12.0090681103175,9.62302500080285,9.45887221321026,10.8374733843324,11.0408612979537,10.5690136563906,9.4476578224415,8.89984772022865,11.3848515272104,11.2870812105763,10.402749294342,11.8918113040423,9.98132798640294,9.12559862370016,9.69293486849595,9.90405727064266,8.62765714017777,10.3057386765546,9.67854087329281,11.2416075282245,11.4334704336685,10.4689216594831
"",580.870774474841,276,10.8275520549099,9.06186062455407,9.28741838979844,10.376399923653,11.0741793457125,11.4759219393154,10.0513978200361,11.0838657105902,10.7807505195552,10.3440133864202,10.6930751533068,10.4652408063688,10.1601596835679,10.3216575691841,10.8574574928824,11.5659161087803,10.4641116994259,10.4680652660729,10.0057979314679,8.90137338511966,10.3617698458807,8.84474363022578,10.8067882218038,10.0295783512943,11.7388306209093,10.5896148419323,10.8858647664471,11.4166704280212,9.41204737615563,11.0088257418551,9.36601678257789,10.3156444144145
"",221.417123768804,60,10.1151249403791,10.3280010189991,9.99424955074514,10.7640800995866,10.4572927032877,10.9759610063677,11.5548986334383,10.5596838474214,10.384143807441,10.3117294612527,11.3111806278221,10.8130202832019,7.97967729811423,10.8597401853467,10.8840378836523,10.3858562529503,11.3180724670503,11.4914690562397,10.4509811144435,9.39234694665425,10.0127934531879,9.02567305631549,10.8178410318113,10.6890492899403,10.6966840659898,11.6892481293669,10.6177903399448,10.4361865720768,10.8935094218912,10.5897418858326,10.3303718458964,11.2530739399874
"",387.096545999693,241,7.0570450181975,6.7512978128398,6.84924858601062,6.40780887262691,5.68490000173473,7.2640941217794,7.21711149193775,6.96542775938123,7.10361973381364,7.28055303259239,6.51551307990878,5.68590642534871,6.19020878398207,5.74388504104202,6.27481624346648,5.42472059400112,6.87140503933699,11.9356852177543,7.39371246885216,6.96184271736729,6.1404241571713,7.55475292229542,7.18872574185949,6.33931186786356,5.98639036963441,5.94205777810343,7.02196723536399,5.97199606428437,6.76616336960896,7.26933823760404,6.43684558417276,7.15686593889582
"",862.560852664553,191,11.8123886103507,8.53454907768076,8.31581093507371,9.09442209774909,7.45148297287254,8.0437416921941,9.3076186702844,9.3442766536047,9.14163014946301,9.17807027191873,8.32778591160979,8.94612423388489,9.19295160624899,8.83227096191813,7.55672077420568,9.24857518393946,9.0895973460666,9.39837900038643,9.83287066228809,8.21472042301136,9.12806871422487,7.65658828945821,9.53416988756939,9.21669981847677,8.73199796874079,9.38101180692179,9.35261414963264,9.58863037019751,8.10740255789431,8.5259231381665,7.24274091043715,8.88399045640222
"",763.436780954149,159,10.9850865431812,10.1023074697503,10.3362286442139,10.7949806179826,10.4073497032178,10.3515185436058,10.7563755303996,10.6748705556631,10.7527918424955,10.7167384812184,9.80006065457438,10.8155955261818,9.94881106468258,11.0039666823677,10.8802799287978,10.9391079232031,10.6885093719366,10.3098336383694,11.0182392905759,9.00369522980263,10.8691855180787,9.0980820160547,11.0224535556228,10.8544400080566,10.9447761457786,10.8900226266704,11.299011505687,10.9016630704276,10.3624119696831,11.0351831887912,9.43289883096814,10.6894914346177
"",198.459982669755,52,10.6308599881889,10.3154365624482,10.245060676136,10.9191413762879,10.8028411692547,11.0698468092148,10.7699484057216,9.14941176198894,11.2302389920546,10.6846051897575,12.0860323721549,11.1189093053468,10.0143147632528,11.9035782610859,11.4959940513131,11.4959543274961,10.7791750621159,10.6642862539932,11.6896714550285,11.0902884037585,10.6012858311863,10.6840108622093,11.2650883678536,10.1188507622895,9.9350891886001,10.6554227366642,9.72092730889502,9.89609126228197,10.5825391235047,10.7701525491019,10.0439157379284,10.7889596791341
"",733.908357644439,219,11.2036829723713,11.3779255032101,11.2644562322215,11.280225813594,10.7174016964865,11.3341593765067,11.3140752978124,11.5826006718832,11.7193009398915,11.1706074933137,9.93933940894005,9.02175618992311,10.0045579524293,9.91654639853125,10.2360095638836,10.4997903998336,10.4431642768138,10.8602936638041,10.6952528140356,11.8692834951027,10.5881533263853,9.66104166878142,9.95420668442733,10.9953802330156,11.1060159980133,11.0646336329987,11.4900149431451,11.5259688649777,11.5840493604877,10.8924256405556,12.2833183716241,10.9202424258007
"",425.979876998833,55,11.2036819143157,10.4400469646649,10.234425404857,9.27863018519929,10.0358108983146,10.5476893456329,11.1012501861736,10.1948997054265,8.31149148115412,9.4251559464617,8.59627000365735,8.31880178820112,6.80849547339263,8.63314222506323,8.86817722973647,9.25362069863724,8.98758752135037,8.95524382916721,9.74778402406427,8.11706835162308,9.81673061219475,8.09034005551459,8.1307654191946,8.84672030931746,8.50199345964157,9.18694184865551,9.33910134508749,9.30845142669603,9.35703009700352,9.89674269818393,8.44726735675018,9.26287116720155
"",611.469063272686,188,10.2166260988486,10.0949832712132,10.4542091066414,9.55620834766621,10.216432228509,10.0834315729098,11.6736206438066,8.70854071274254,8.85946481765713,9.5380787036051,9.02233020437284,9.00865640296421,7.77603063516062,9.94963836687099,9.30847356994743,10.7044197456807,9.41581602447799,9.28355123969024,11.176146104547,8.34180519052206,10.2659466207456,8.04409408278304,8.41375318453515,8.61725571362462,9.02868954301558,9.31046720472459,9.32523366910618,8.10315636628495,9.48452450600244,11.8266601343326,8.40001747955543,9.74817316443767
"",1183.14500510573,78,11.963254947096,12.7730914877944,12.8286268765953,11.8490433492584,10.9833255115495,11.3878804198146,10.6492230221967,13.1308481745762,11.1209358339482,10.5379397934757,15.9279711855829,11.8370560895297,12.358460236346,12.0736558191267,11.0534394680708,11.4238781713827,10.5768358101048,11.7821535177002,11.0928018471163,12.7994548133401,11.4797251168467,13.6939505388883,11.339541590938,11.9719740800419,11.8500907486412,11.7559118714743,13.172029955124,11.016366243724,11.3599199877871,9.43455901224596,11.5998436613472,10.8129998823563
"",1188.23614394464,78,11.8618690325442,12.5381397101703,12.0732399080691,11.7419695850897,11.1065940327244,11.5831229406237,10.8959022449004,12.5409648458631,11.4109129279859,10.5109062123199,15.4198689801839,11.8504118354093,12.5118554848273,10.9847853589584,11.331238122589,10.8849974126191,11.0214333556772,11.8798603770773,11.4756951084816,13.4607803007172,10.9061901449853,13.642412895071,11.5301059340559,11.497882392712,11.6982033260033,11.4711640616708,12.9281605976191,11.4790337991823,11.6821734759451,9.4246882731773,12.165027880169,11.6997270483164
"",1180.9078567032,78,12.4775373311152,13.2601152568185,13.6210829504717,12.2458610404424,11.857251285476,12.2031777090559,11.8694415104969,13.7500382048562,12.1045948432444,11.6227003133364,17.8355712803948,12.3455228262009,12.9893418854072,12.5153824544397,12.0627836504231,12.2149271859145,11.6918311119502,12.5535481362457,12.0453721662454,14.0385292134017,12.0197269571007,15.7182725390146,12.1731942493848,12.5362774233031,12.4820701641729,12.3424474937329,13.5988151401455,12.5636955116339,12.2772262690094,10.246280411033,12.6139277188944,11.438214251092
"",496.209658284875,217,11.0528353892206,10.4224029165995,10.1848538020479,11.0269849841424,10.8280656779144,11.4822837737654,11.4423110365616,10.2596332907556,11.0823892065063,10.7733231155031,9.36317068643706,10.9786616757296,10.6588898559037,11.9313156677963,10.4418611690449,11.5668547515775,10.7655588025752,11.0999699196111,11.8769996668453,8.40785410266638,10.5737185470916,8.77672693754966,11.3938036712316,11.4218630119505,10.5093282731291,11.2734926435845,12.0200249525498,10.5630146790486,10.6027412946954,11.0101072967651,9.37378113062509,11.1960223464727
"",470.272097137809,128,9.51043779624995,9.547362741638,8.72142723567006,9.77418830064616,10.1640375053159,9.31400944566184,9.77363128848729,8.23099775163387,10.3606607142879,9.2307751730313,8.69657876292101,10.4215685229481,9.49167275387842,10.2794958775651,10.5894200029477,10.127498307327,9.99722075880492,10.721329237857,10.2888204995156,8.3451912576189,8.6924911528394,8.44494954543021,10.0771965363244,9.59174947428365,10.4286295834337,10.162989870101,9.63696781281948,9.4117309154476,10.2342043149535,10.9152481490362,8.77468908332666,9.12553803043706
"",713.397724300447,143,9.06047143755205,11.0933441895498,11.272381507025,7.95350442159309,8.14372528304289,8.02967723207049,6.81002679870864,10.4102826076471,8.72588539205978,8.30832999485976,7.58164928676886,7.59534951513498,10.5470805806459,5.92290137755693,7.88673875972102,6.10679988040435,8.35073191308722,11.2918172090358,6.33861464742658,7.26987040502829,8.27351654200985,7.65253529909794,8.24238269823399,10.6982579561398,10.6447865943749,8.13024843056714,10.3857248406424,9.92297908411225,10.8711269599771,6.76184530387459,7.52175141859628,8.38480300307331
"",991.834321726696,74,11.1033462730874,11.4144790802055,11.159940126639,11.1679237525521,11.0162423497623,11.1928854397556,11.0651154066991,11.2983621908494,11.1884223942621,10.9318634267019,15.3824382353895,11.1177165021814,11.5463806938177,11.1308527898568,11.2675099706796,11.3412626287914,11.1264106482361,11.2175686228236,10.9829056662498,13.2498227293895,10.7306518280509,14.0577530648237,11.118903651598,11.6270384247062,11.5985781899927,11.1033572750205,11.3501045901155,11.6882799150242,11.7133766994516,10.7900608840422,13.304189151128,10.8411195402359
"",920.941948148083,297,11.0685519764764,9.19877461818264,9.06375174289852,10.2488618114431,10.5644524974256,10.4429259904074,10.7550344987918,8.61217546267549,10.4360163709801,10.2401723171927,7.70548501874976,10.0759430396815,9.53306118656386,10.7375655083639,10.6179196431002,10.17574863654,10.200213512857,8.55604775419325,11.0705919437452,8.01399501079504,10.1232019257438,7.30419881425258,10.8294747733853,8.49932762947976,8.48278676620671,10.7392688545305,9.33045648870883,9.50904660597646,8.81237010332583,10.8693116766201,8.10079572217364,10.5499101844386
"",509.058802438072,77,11.9420154404694,10.4457517267365,11.4754769730785,10.1826992972738,11.0508517679483,10.1793628427245,11.1218672589664,10.0910674517188,9.15614036679212,11.0323539014615,9.8916018130143,7.48274997508188,9.26718507717778,8.36648317656944,9.10171722028064,9.74404300582691,8.97118094132079,7.72353144278301,11.4703161839932,9.22895745845326,10.9363256756934,9.94160166791037,8.48143090445635,8.30260729079483,7.24219842656413,8.96476311808331,8.72834756588768,8.82467336585582,9.38053175789806,10.5739483363303,8.7157216354029,10.6387334091694
"",241.166473521553,75,8.40182772874897,10.0939542133373,9.94218201310637,10.2877059346132,10.1746125094129,10.3925814606838,10.5966415763029,10.6588469815615,9.02384226335896,10.329595072178,13.7547451874487,9.32355899985839,11.6106545913034,10.3161063725397,10.6191085150559,10.2828320105687,10.213898947098,9.95418417843977,10.2954894894105,12.4575160113215,10.0519243075075,13.1813051713132,10.1869086050176,9.56619417922561,7.89475954609277,10.0269280191425,9.97873740615577,9.38725947444659,9.86677027399151,9.60449595099944,12.704176811669,9.85642405957473
"",381.362597915097,174,10.4922743734058,10.404016797337,10.2055257089793,10.3835627269556,10.5130925902001,10.4025786647785,10.584165761203,10.6323840032943,10.7932920776967,10.4161511645617,8.32702383328602,10.746040142962,6.82164211032798,10.663185513716,10.7299059455922,10.9721594165729,10.5324243724646,10.5587686348847,10.5457508394648,7.91833303146764,10.4814518417492,6.7944448803147,10.9945189943346,11.0004244353135,11.0127682822298,10.8651391206468,10.9095985399963,10.9141394092,11.2265108902134,10.7771346957795,7.39447330955574,10.8152563591092
"",267.826935687493,341,9.1412332249409,8.48762185250975,8.86103032148013,9.31959683885919,8.08073494257274,7.62884839908457,7.39930334832478,7.84552029632268,6.19078567108858,10.1225677657119,8.56645294322507,7.43879889385283,7.83498541992274,6.992117385709,7.84850240152121,7.17787321101528,10.4138268740158,7.26267418414422,6.97693632275853,11.3564501520225,11.6098402005472,9.06637829270353,7.57335893632619,7.69083824503005,6.71793550082755,9.81348547351489,7.87959643640882,8.60168241955003,8.46374688581126,8.02179814748987,11.790547467797,10.6223998279467
"",294.438011981821,147,10.8680939856774,11.4034212827083,11.1364050735516,9.96216898945042,10.7417627226133,11.1408185082208,10.9546692544614,11.272673047928,9.9191690552169,10.0655629172153,10.6981861325233,10.0697069135677,10.2720363014676,9.79977759625957,10.0371797111091,9.96516533246965,9.83499291878442,10.8009064844829,10.2604321145533,10.4742789687971,10.1428098935615,10.5393852218801,10.0450126901785,11.3861507858786,11.1332375308201,10.1281462106205,10.9677978398835,10.6730880507323,11.0017965457842,10.6086543577568,10.4413203211785,10.3930525208551
"",977.893657655775,269,7.00190385464296,11.7672877111122,11.3019239143301,10.8042024735345,7.45233581851769,6.69961344478419,6.1463760818096,10.6364569335421,10.821376081152,10.683375713244,8.56798574411613,10.5278585822842,10.8834306438332,7.00637737940652,4.85648491689743,6.30653246384542,10.5262478567639,11.4121921936642,7.02262787527468,8.75971466299807,10.5719168842613,7.68574874761097,10.4644417685633,11.7414099694056,10.9909312629201,10.2880391115689,10.7112448322348,11.1070230092573,11.6847791280753,6.84175416269767,6.91782952008366,10.4111264396407
"",292.65689427733,241,9.06513329675083,9.25842602056281,9.2679577318499,9.32420858342221,9.20107490758043,9.16953843212061,7.96176867994705,10.4499280654307,9.67258829131193,9.50978919731865,8.8966327003362,9.69189922337497,9.9953806279318,9.23758388100702,9.15713395452792,8.57928544359144,9.5337644840233,10.3048416881117,8.87261026900304,7.34827561643515,9.88282493467517,7.81372504846712,9.4818768773619,10.5571500109466,10.7494220096425,9.59586994961398,11.2660119043631,10.6010217137772,10.2288214936638,9.3055855885442,8.34925810468727,9.49496087710977
"",225.863070685955,57,9.90371372906836,10.2189265489757,10.1834027955509,9.97486903798856,9.40076601701106,10.0119592016919,9.86040688860498,10.1581550994838,9.92810446113425,10.4403622354619,13.3084928316091,10.2300821797069,10.2056209667688,9.75351123969775,10.1106714759747,9.55077781622792,10.4922207624356,10.9419294464093,9.30002626713436,12.7474880198509,10.7854202790877,12.8322943941152,10.2712073866934,10.7399274632233,10.8394851322675,10.7652849746158,10.549643899159,10.5989162994658,10.9347476905358,9.38335285478268,11.8131728374767,11.190058391734
"",724.36813622649,245,9.85879118372626,10.1759434223089,10.163733378644,10.09841916651,9.8400648959461,10.0321120930855,10.7104858546713,10.1968193129414,10.2464173068692,10.148112140115,8.26222509666732,10.3096467005196,10.2137187493958,11.0570446559899,10.2522802955778,10.3704466265062,10.150882793918,10.1323141767376,10.7548560991399,7.26814819826893,10.211105665202,7.09131112514966,10.3304378513179,10.3246764790738,10.5837542799359,10.2571313698065,10.6313201570846,10.8057152602023,10.2269572210866,10.7913287294466,8.56463884484404,10.1733021641408
"",462.880683769598,171,10.3470944170958,10.1075030912047,10.5438972628473,9.3771616270714,9.96720441869959,9.99071110042611,10.8394367224832,9.15125444181014,7.81222198572533,9.47525357960221,7.52111806900205,7.60577671794927,7.7712112462001,9.19718122501244,8.770602949118,9.65852120333123,9.13377413859083,8.72368112798848,10.0577697926583,8.36659133188402,10.2006568054895,6.81158759181328,8.20891989777678,8.34610433261243,8.55138023872519,8.95402208181929,8.60276699900976,7.83409879984815,9.14456456982257,10.5154195574518,7.63396371290577,9.50819780640445
"",1117.87411396163,73,8.69680635262368,9.5861187499264,8.31838957067732,9.52667819622594,9.51797022570823,9.47193163052328,9.36589040018045,9.8040347986519,9.74505633090513,9.43157579888213,10.4766382715516,10.1602864403257,8.21958628583405,9.30804826074491,10.0613839968028,8.7520515582984,10.0136764924198,8.65464767832131,9.34673869580741,9.46904461458162,9.474876967197,13.3093351126199,10.4434226260941,10.030690051895,9.38528643253458,9.75523940078773,9.58560280265707,9.03397338418329,9.83268610600875,8.74724914734779,13.1818601730699,9.05142848394062
"",1007.3629742566,344,10.0433030716274,10.5029163305697,11.0195435473284,10.3871008970357,9.65711611619133,9.90541965695937,9.76889556418968,10.6398228939599,10.5519760332064,10.2699053187711,9.08845854789267,10.2072994427989,10.754891758105,9.8152131044924,9.75476198594322,9.37886294974601,10.1736553755431,10.7451163746236,9.1714154494002,8.35920866665489,10.1365468801941,9.43580648278892,10.3417031668493,10.2207359398958,11.1553109853681,10.2040387238345,11.0044000447944,10.6373264783813,10.4199069213808,9.38263540053862,8.97798754648504,10.138897584582
"",1096.14361147994,75,11.1661145378398,11.6939121255838,11.1458806482272,11.2629745797379,10.2931429858829,10.2161667516468,11.0869887795691,10.9222888736855,11.519888353978,11.1717572277816,13.2883643594673,11.2478572274082,11.1258160688276,11.7284556849426,10.9229072917823,11.04407092075,11.0950723687893,11.3927171610689,11.5502993555926,11.7415068279831,11.1102515759027,12.6158002799464,11.1964913175504,11.2594910932585,11.1092055283556,11.1414641513924,11.1003595493511,11.3092052111072,10.9975568012933,10.9280549257435,11.9635530624531,11.2486445083072
"",340.181331557859,100,10.1624739821265,9.13488968117494,9.77561724514298,10.2316624619639,10.4071237869945,10.1001658119738,9.94532420880138,10.3173040274438,10.6170084952742,10.0161680487917,6.96181247352945,10.6654185779807,6.83925710121982,10.426301366661,10.3636106541904,10.3104775886798,10.3606072795029,10.3610121152027,9.69682505938859,6.31615925549496,10.1484552649958,7.806625698652,10.8519194568119,10.6100876915083,10.7769489976506,10.4782441581168,10.8957094536655,10.9966991985009,10.9588139508363,10.245374802743,7.71890039676056,10.6470496818334
"",350.666284988292,206,8.1764575011091,7.37602342855798,8.09570450185458,7.840596914384,8.26795060523427,8.24168930476363,8.4045354467855,7.81342689341747,8.0727085821126,7.86792573569231,6.59013073763257,8.07084561198934,7.60911786832209,8.631454565845,9.1899640330516,8.89840107486642,8.21527211464709,7.81130347959263,8.73752997665402,4.45880057501324,7.82245248033454,6.7074230983899,8.76720897669861,7.25607884564834,7.39787810014604,7.65294828239704,7.84037972367867,7.44019546696073,7.69396057113472,9.82141981478543,5.4516900484646,7.79344317027696
"",1081.93437270591,249,9.89269891983392,9.0689089833522,8.76714453453187,9.93193968151814,9.35105119002328,9.68847091355377,10.7088087885524,8.57031064783957,10.029755153748,9.97098526028479,9.18974699078481,9.77130483551434,8.870196993035,10.8812719729203,9.82957931826583,10.2021148392942,9.87124712880513,8.84667994905958,10.5455229767635,8.02782829362983,9.71086033405383,7.36267003232507,9.8602535312672,9.74036250289979,8.58668917609213,9.9742371291264,8.85167527768304,9.51309277099673,8.69590077975631,10.5506281120659,9.19125107137779,9.52294213048926
"",503.716985899634,144,10.214746652829,9.08623712583863,9.53551786884146,9.79832619521019,9.86570297620383,9.89214791809743,9.37461574128363,7.79598422597867,10.152427673137,9.75840871745154,7.73938824550559,10.1672997855759,7.85132900161572,10.5476451544873,10.1935535766424,9.88799868523024,9.64178453748287,9.90323734088767,10.3167306358066,8.63973793054872,9.95984207509656,8.00493830828228,10.3557755648304,8.00484234562905,8.70479970522957,9.97465562514545,8.34533985824816,8.28497678100955,8.95256785709791,10.4675195720074,8.54143080145163,10.1170607058599
"",184.153863504459,97,9.76955645366086,10.4194996014522,9.06230401545714,9.54364863586837,9.2802657688753,9.64618617265267,9.74607790158504,9.10756505186374,8.04937419828994,10.2626188066962,8.67879357715389,8.03633997173451,8.2363812052507,8.49158755587146,8.50622295338295,8.7367877665925,9.72148691268925,8.31876482780357,9.20272625732459,10.6164368023642,11.1193389959771,9.4432021919063,8.27917731282891,7.89752020623056,8.13730275064178,9.57810766408801,8.54554240971676,8.76096417301668,8.3772376190098,9.44053447315717,10.6682196143834,11.1150824508222
"",629.526432310712,58,10.4389934103033,9.42269736038698,9.20744027170807,9.89956180469033,9.28072614662506,9.6907338991189,9.46367188422765,9.1064815383249,9.56649232629198,9.86977383651524,10.3120739488019,10.1352585710161,9.40994659065683,10.4189474613045,9.71925056951166,10.1805681235791,9.52935675441642,9.4265950297905,10.0094520615689,9.82159311421041,9.12049117390619,10.1514952561096,9.91117670889912,9.66694906527443,9.13963040527526,9.53673031295294,8.27506826136796,8.84976528163402,9.42406804216739,10.6126276471464,10.1981449826384,9.53767734376828
"",266.074315103091,71,9.56302887685531,9.77139271154939,9.07488565252509,9.18179356943011,9.63573279234537,9.43495194101935,9.52999033719952,9.62943724808533,9.5107091385056,9.32828591938148,13.024782396776,9.31172640074461,10.1917076695157,9.37018512959271,9.68612994565524,9.27625382475676,9.2665772436433,9.49443980254978,9.48153634805414,13.2950968616453,9.32769867189657,12.7885926096591,9.96188939516039,9.19903821958874,9.50633144018332,9.79501223573176,9.43662559637403,7.68269579186219,8.600490414412,9.77731180102864,12.3609346185317,9.32711280157096
"",841.972890151361,76,8.52531371187861,11.6740984604781,10.6379155768836,10.7649144360581,9.90107540857465,10.7362461588918,11.7651562616477,6.63800691310288,10.331572346563,12.2613289004669,9.15815692116243,11.7022208119514,10.1996815411262,10.2321647198098,10.6033317791725,6.86682907343654,11.8062029545372,7.53729382131263,11.5280080294245,7.82528260541764,11.3597898531376,8.79328390493422,11.1839133839088,10.789273501387,10.3254520251008,11.7679911571177,6.23811916299969,10.3114302442485,7.9193865721465,11.3153768725037,9.68541239495209,10.8294083459804
"",525.422179774019,192,9.71575566752655,9.6663296235222,9.66225177633444,9.746590356887,10.6114042397298,10.6392208901638,9.81949009785156,8.9311026605512,9.99336173276424,9.69334718723611,7.70556037528459,9.8863898712348,10.458279214381,10.5336489141184,10.060920456573,9.55744885484516,9.66403324956484,10.2270240953147,10.2473953825952,9.10330569895592,9.67980603221935,8.05830840120868,10.236049629587,9.55358771473175,9.87755901325518,9.85787343528084,9.26385073260865,9.73340327782259,9.93955292304823,10.1112132663237,9.47807117049363,9.66432435163736
"",1214.65289874178,78,11.7858570609498,11.9543456312172,11.655408120108,12.0686312553691,12.0223179524898,12.213871430268,11.8882014149175,12.4556382477202,11.4190097257056,11.5779335966557,16.7346632807392,12.1574396159299,13.0301271603276,10.7311226492593,12.1324293390011,12.0463348491487,12.7683544737846,11.7140502966518,11.7297895830036,13.5083516856247,11.3450203218955,15.2119005518871,12.3181706215233,12.1365337167009,12.2486377249686,11.4677566134155,11.7707268637726,12.2701007659143,12.3639761467391,10.8756775907258,14.3522654359894,11.1663598209494
