Name,rt,mz,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"553,223250166381",73,"74456,2999999999","21478,7500000002","26548,1999999996","24281,7000000002","27084,7852712999","18599,2000000001","66527,3500000001","26278,7923296318","28471,3500000001","22330,2499999996","27556,4000000004","108,065939944666","3585,46414891367","6458,49999999997","10390,4689866626","10225,4155049027","12809,0417981759","16412,3075059694","14428,3000000001","18881,1269750287","13350,6","20583,6999999996","7773,85000000005","8123,44154472762","11114,0999999998","16823,251201187","17308,0499999998","17604,65","18440,5500000003","18104,4000000001","23616,6328305367","16675,8500000001","20114,5961762846"
,"324,395056195229",145,"1551,3","1334,35","752,100000000005","984,8","7915,35","185,249999999999","125,043610896608","68,8738978822965","123,906323472376","44,9326152233252","2802,3","266,95","144,05","120,085050961769","82,4102902269869","71,2727464946482","63,4216452805416","2911,24999999999","187,045816015711","103,069052642909","808,949999999999","25356,5","264,200000000001","138,791709272383","375,349999999999","84,5766193292948","2702,25","219,25047341285","188,130818164383","195,791864426817","190,07265331834","1107,3","23742,25"
,"446,97236624615",73,"11795,85",16059,"16452,4500000001","13436,5000000001","17647,1","14081,45","17987,3999999999","17296,1999999999","10171,9966927152","21029,55","12198,75","116,147970243039","19090,15","12850,35","24684,0999999999","22003,7","18834,3","17489,05","18799,25","23991,6500000001","164,260961785506","15892,35","140,970047888167","18901,5","9196,54687377425","8921,10762295506","15442,4499999999","8367,45917325253","8330,38838539049","14881,8","22685,05","219,596391445848",17682
,"451,308359673974",73,"16098,4032889239","22331,5627199526","24082,4725386331","17131,3963282403","20377,9686496425","16103,3658671047","17315,7512677201","18317,9568981827","21808,3838152433","23361,5542708763","15028,6925169303","167,017015954029","19397,6267226217","11621,849464574","25242,9301661289","23220,2616907112","18332,1409212729","20737,4241724321","19813,7640270122","25281,1046001415","247,82932999517","20401,9064120226","285,751239057195","19000,5922160002",20824,"21084,6499999999","16530,160902584","18925,5499999999","18742,45","16362,9658271978","23623,5945888315","335,275675920245","20778,4267081337"
,"1016,71893356275",73,"4676,27672339853","8753,45163446745","11794,3604663612","9523,81674878932","5789,14254831838","13459,5498110592","8296,1","11149,2393487517","6417,41229360769","12209,3873685707","9675,88682816751","93,7865578426495","6269,21458980347","5251,6822905021","2338,4654278383","8763,86607775066","2438,39588382914","9428,7833612368","13341,5742619166","4283,24686525177","613,749999999995","14323,8889467512","111,420600734627","8056,04550919272","2105,115926583","3576,83146482515","8875,51229083033","3650,77726050621","3123,57362759644","7295,44568263304","32874,7999999999","3089,54999999996","13973,8582205408"
,"361,130481402244",73,"27828,65","40295,8999999999","36016,9","26127,4","32425,8500000001","27196,4999999999","29613,3999999999","35560,6999999998","37852,9000000001","30910,0500000001","24451,6500000001","715,861086565057","26827,15","11565,7","30515,8999999999","35543,8999999999","28066,7","33156,1000000002","31774,5500000002","33293,6500000001","1057,95000000001",38710,"1380,99999999999","29924,95","30478,2653061224","31765,0000000001","29768,2500000001","28776,8499999999","31754,9000000002","32980,8499999999","39445,5499999999","2715,64999999999","38320,35"
,"548,220446603307",147,"14163,0499999999","8721,41877155464","9693,22121333001","11840,0900123233","20666,1999999999","12904,95","14114,0999999999","14852,35","8737,63505959414","10810,3030829401","12558,65","191,176713864036","6901,75260841264","2460,06650175434","7101,78535901139","12203,714201914","7672,97638323682","11396,5783334319","8144,59497402721","14218,45","1461,78540511002","16391,6000000001","1088,80375090811","8278,87285348026","8300,05505809978","10646,0710232541","11115,3688970644","10028,0233369875","6404,9392286355","7846,58374334725","28830,3817832951","1916,63791435666","18536,05"
,"578,881513576945",149,"4405,61113084238","907,18280702325","1394,31933093421","3001,44154205031","1524,26969106298","3938,02514677965","4986,18317213347","4250,41186736522","6191,06796502875","4382,05761867676","2462,49659278222","26764,1500000003","31704,1999999998","26773,3000000001","14524,1411550466","16438,1879202824","14233,5596243599","9719,93083209178","9789,60000217616","7744,70526742501","3545,95","7416,6516617018","4365,44999999997","7006,64236019591","4686,74804248232","9685,10540476697","6020,46043621016","7445,16646712637","8246,7263030366","4033,50837593578","10926,4121583428","1618,54999999998","8012,63806430048"
,"832,719318955074",58,"9603,43287608061","2902,09346102203","2070,58414362401","4229,25214546712","10494,1753639594","9863,39830319004","10063,0867659394","11931,7028705045","3092,62142100308","5870,03859965428","6245,56143905024","112,140205375179","3278,47470742928","989,650130317858","10446,7138068974","12568,8113774572","5464,61713771311","6045,13753755475","4055,2272376183","10191,7838144994","206,187908528286","6077,5000866041","376,75","7274,58188250226","1015,25610532822","2145,59876383596","8320,18595655096","2730,9596980509","2812,30988427901","2371,49857456528","17821,6976141503","134,684931154232","9701,48658121027"
,"460,392094689611",73,"17951,7000000001","31751,2499999999","41148,1000000001","13913,8","40889,6999999998","19130,8499999999","11757,25","25286,05","22856,9999999999","8530,85721867863","15182,55","117,238219284897","3616,10337287765","1765,79272150382","3923,00034325439","11967,5707432376","9123,45258081154",11894,"8636,99999999993","17324,15",2334,22434,"1409,3","4947,55249325494","8107,07676437331","9734,80014134271","10149,4","16465,3","8289,8399851751","17875,65","31676,7000000001","2799,15","19761,95"
,"501,614689910186",73,"13179,4","7463,29999999998","9755,29999999997","7814,09999999998","12280,95","3866,54320607116","1587,60757662405","4166,14693737493","17898,8999999999","10247,75","7310,00000000002","84,068962877577","8128,24999999999","9032,85000000001","12779,3000000001","5469,94466040408","10411,45","9069,29999999998","11322,2","15156,6500000001","444,801165408255","9401,85000000003","179,085643753873","8776,6","10602,95","18456,0999999999","7767,1","17673,3500000001","15431,65","7638,14999999999","7822,56327450762","469,475136487325","10405,2"
,"627,364293426043",73,"13207,0499999999","4757,44073936502","5986,97445960425","4154,71427818355","13141,2","6719,42431368039","7418,28203776887","11899,1000000001","6462,81634504571","3492,61719826888","3805,06739032503","133,188840814434","2199,00792386526","1790,52615060251","5575,03833938982","5788,67337787802","4285,81830205216","4579,89264285207","3879,12845703212","10342,4967289914","240,763587950162","5851,09592594435","60,5118644189152","3077,21622350329","2016,67370949186","4128,21965070351","3850,21175530766","4976,44465206993","5089,94484257538","2198,22029488394","14965,1262581749","267,301151993675","6746,20458637979"
,"540,63177339622",73,"3545,36176424775","3222,78380814589","5409,30331702236","3703,30507985907","3610,61572421861","1746,61891378399","3190,27045773507","1497,32663477501","6325,18153135412","4498,99665886336","3448,80899996916","137,177211221315","2101,3754730935","2848,9678413664","1999,72810743288","1711,42758130813","1017,61511976825","3535,07583501054","5446,37808832275","1675,16861845571","2274,60000000004","4617,90695863911","472,327358649827","2206,2086669703","3828,18560986379","9582,23429980835","3933,13843570086","7289,37216153246","4492,74982688719","5394,37226396945","6744,82420786201","1781,40000000002","1673,25845605525"
,"605,412983773331",73,"6407,97574852108","5429,68757033323","4974,287709193","3386,04549587693","19072,2500000001","6690,00999446894","4037,25233160121","13025,8","3559,76922644552","2175,73060860631","3567,78370904912","128,067798681668","1767,06827284852","2413,61862470413","3649,99346407055","3153,53538034662","3324,02910977467","3094,1459670018","3713,52120967606","8288,30265306847","516,971815869888","4674,5812699773","278,121980216415","1769,1141209084","2122,48209644933","1937,38321151588","3076,66072344292","2481,16015466386","2200,50558190513","3387,89186011976","18897,0000000001","892,584625128799","5299,6606557298"
,"778,075205371046",73,"7268,84999999995","5364,80000000002","7140,94999999996","6585,05000000002","9239,24999999997","5481,48140304538","6009,54053968838","10421,25","7565,75000000003","8588,30000000008","6456,99999999996","167,438687550148","5643,35","5116,45","9948,9","6859,61783707995","7216,84999999995","7956,55000000005","7359,34999999998","10553,75","197,45073703694","9368,45000000003","196,432355078241","7435,5","4830,50000000003","7234,69714285717","7882,30000000005","9863,8500000001","6158,15000000002","4813,45","12914,7500000001","304,090458108444","9310,75000000003"
,"368,548863216194",73,"8242,94311900662","6171,74400776959","5346,09686217057","5273,79487142599","12447,4696812886","8298,14914089799","8907,4536395005","11747,7168763591","7089,37475828161","4602,24771626262","4864,35746033653","5482,95000000002","3442,07787510296","4988,40500926391","14041,105035858","5359,76826855629","8933,37631675912","4995,33635762476","3311,66990067096","14043,0106494954","3625,30000000001","5750,4538166148","4478,65000000001","4022,55042306286","2874,44119743955","3436,92969106889","4140,47952126004","2486,41681676818","3131,79939452054","3244,55414374115","9852,94864439969","4583,25","7352,56455039338"
,"352,093388102282",73,"8886,89130161701","9709,08275100242","11518,7189738161","9500,18347140067","11751,8066354982","9737,11586974305","8113,76099376483","13078,3425120375","12251,1948706079","13450,7759860152","8966,33130720789","129,471732855298","11119,1","4548,3","14204,0243796918","16858,6814619335","12422,5325264644","12522,0248591096","11650,8574472399","15537,284668578","27,6813366414953","11483,3917045891","152,639399054998","12233,3111066378","10708,7000000001","16221,85","11235,602107775","11736,8204380648","12148,7446169826","12208,8362348106","19007,0509918051","76,0505321286574","12133,7215662166"
,"264,747140565678",73,"10556,5","8667,90000000005","10073,4","7521,50000000002","13446,25","11737,45","10376,3","12046,05","9786,34999999995","9751,55000000003","7710,34999999999","12337,4500000001","6982,45000000002","14930,65","12207,45","9876,85000000003","9265,25000000003","10584,95","9314,20000000002","12629,0500000001","9764,40000000002","13244,85","12711,35","8074,94999999999","6147,65","10964,4178082192","8316,20000000003","7694,35000000005","9407,40000000001","6010,44999999998","16022,35","14042,7","11575,85"
,"1067,01010417734",73,"575,39999999999","14021,9499999999","45350,2999999993","548,650000000003","715,200000000004","878,50000000001","760,250000000009","1055,25000000001","4828,95000000006","544,600000000006","584,74999999999","201,149999999997","453,800000000005","8653,7500000001","273,250000000002","611,649999999989","384,299999999993","700,599999999988","10004,05","384,599999999993","243,900000000003","965,350000000011","428,050000000002","812,350000000005","3605,59999999994","15702,4500000001","513,899999999988","9202,00000000016","1885,79999999996","1490,45000000002","1212,19999999998","340,199999999994","304,050000000002"
,"247,12070340362",73,"10687,25","8109,94999999998","5827,79999999999","11126,55","13058,3","7926,75000000002","9337,29999999998","11185,8","8954,25","14204,2","10499,4","2343,15000000001","7739,30000000001","8363,49999999999","8968,45000000002","7724,63560684131","7405,74999999999","9979,99999999999","7351,45","12003,45","2323,97801805843","10750,65","1912,90740453729","7223,09999999999","9132,85000000001","8030,15000000001","8046,95","7151,55000000001","8751,19999999998","6032,60000000001","10942,15","2243,56856903124","10614,15"
,"541,509152540835",231,"1385,62988204713","1920,83778331516","3325,74075953258","2776,62281167982","2430,44014143594","2768,19400135079","1057,97953469937","1998,43914245506","2587,53043463957","4158,7741941206","2375,01001337494","132,616651883138","3140,41601297537","893,671734203609","2655,49675243393","4850,09323840504","2457,18601035477","3701,70126557717","3182,2298502265","3156,73692855443","232,699999999997","3411,6266574373","59,2361540159339","3677,89353424716","4068,23588027312","4890,88594031039","3458,14520468456","5008,37677741681","1868,99321154994","3571,00385326802","10042,5207637932","213,549999999998","3945,33339198748"
,"523,742819397138",73,"1233,54664679921","1759,76901876547","2324,50599607849","1884,67258975006","2452,55472365199","2746,58039102878","2495,79378663442","2740,79628445134","9470,7999999999","3642,2468688092","1478,17528514757","201,871990203654","2155,28020038416","1383,60163771928","2585,85838805687","3103,52455791619","1298,66080004677","2290,13626526116","3214,71893387487","2344,97736414328","268,824300696657","1894,32928904056","276,378455240685","2062,0604425535","5844,70359712226","8564,69999999997","1870,06836882384","11005,0999999999","8465,69999999994","2138,87353024089","4491,26252920807","195,703508584634","1767,85337924965"
,"618,094471520893",73,"7558,68350786194","6694,77642595681","12692,55","5086,07175599562","12680,057088635","5566,67646051027","7426,4632529494","10597,9668319803","16440,8300338763","5632,20972695666","5137,58188594557","243,113326782227","2345,77776187168","1768,18600958325","4810,069750082","5839,11755110594","4429,47786348362","7235,47151492514","6557,38390990734","4476,72161821381","1695,75864731917","10725,4914366133","1417,40174008182","3196,04631678625","3783,76333698184","17972,8015957035","4231,80124052015","13856,7495224721","15881,85","7282,36123426866","12617,2132850568","2558,00365489979","10826,6916127942"
,"1048,83213151275",73,"4548,94999999997","6507,69999999985","9290,40000000015","6178,5","3483,29999999997","3444,6","4530,65","5633,39999999996","8839,89999999993",6125,"4890,65","125,05","3858,34999999997","6303,45000000014","4472,95000000013","3853,65","2229,24999999998","4791,05000000014","11526,3000000001","3310,39999999998","746,4","7019,84999999995","126,000000000004","5336,45000000016","6451,14999999996","6892,94999999983","5044,34999999996","9415,19999999985","5819,45","6988,15","4973,19999999996","249,95","6876,49999999995"
,"488,797387512673",100,"1192,8","1372,65","1974,24999999999","2690,45","3510,25","2298,6","1282,4","3640,99999999998","1120,45","2976,65000000001","2743,15","24,8472311319019","1020,80000000001","327,550000000001","2009,45","1883,75000000001","2072,15","2609,39999999999","1209,15","3588,44999999999","165,673017100951",3800,"98,8352625073994","1915,1","821,35","1564,8","2183,29999999999","1514,2","986,149999999997","2064,79999999999","8133,6","267,01060064786","4485,8"
,"686,993971152334",73,"2897,02455394469","3182,09536879711","2776,21637414","2930,9501832927","3584,56811393256","2192,25463559601","2418,83540500051","3395,61692014754","3441,1149627401","3093,47847942304","3132,58937230144","1537,8","2752,8690286447","2310,41510717323","2445,99179737091","3014,89242146443","2870,28707087643","4528,95638284811","3610,14644659539","2390,32409504055","2034,29999999997","7138,95000000002","1355,50000000001","3995,99445371254","2989,19999999998","3451,02900380596","3630,27427378801","4334,25050474665","3507,0462379763","3754,19999999999","3572,7866411164","2031,2","5145,03305490434"
,"873,60676533617",73,"5554,83888142177","6482,04999999993","7493,1","6097,49999999998","6138,9069063064","4120,0633097812","5537,21759810111","5019,0253474773","6805,30000000009","5652,2574707755","5420,54999999998","170,570556914381","2047,30407149113","3922,14999999997","3448,62301789933","3114,06043327954","2315,29979346993","3779,5008462019","6085,4","3449,50311949495","2853,3","5224,18132072483","1969,20000000001","3494,8736145078","4105,89999999999","5212,70000000002","4453,85781402218","7450,40000000003","5776,5","5663,70000000006","5428,56995108863","2908,85000000002","5019,05616217579"
,"358,904125032749",86,"7643,25000000002","9180,6","8562,59999999998","6999,10000000001","7655,74999999999","7237,84999999998","7494,54999999998","9436,64999999998","10546,6","8209,25000000001","6556,35000000001","184,05","7064,29999999999","693,1","7794,39999999999","8683,69999999999","7694,44999999998","8378,50000000002","7745,40000000002","8870,90000000003","111,050000000001","9164,95000000001","276,730466654734","8037,99999999999","9785,19026548672","9571,34999999999","9113,70000000004","9187,90000000002","10011,45","9772,3","10921,75","255,887462217019","10959,65"
,"431,495773389326",70,"2665,3","784,55","615,700000000002","478,750000000001","6578,74999999998","1342,75","2161,35","2830,89999999999","370,45","125,736230709284","522,600000000003","61,9642124774016","195,171394145048","115,610934865479","327,95","472,150000000001","627,900000000002","446,100000000002","172,171374869783","2721,60000000001","101,031082085081","933,55","87,363677729582","127,75","143,691525251647","145,916038928092","453,95","385,299999999999","127,316718672269","287,65","2227,79999999999","231,073190128079","917,2"
,"805,596013811317",73,"7630,97972083074","4497,61017296115","3172,51620696712","4622,5328239649","8181,08715961466","10495,0500000001","21734,5499999998","22369,9999999998","2305,03079931272","8066,30000000007","8450,85","161,273370053798","620,847193942999","371,926308836573","2290,05618414405","1442,55425366746","3110,13400882087","2382,12947184288","1236,1198414781","5629,24795299677","741,770616293945","3570,65234011861","308,435234095553","1187,45319896976","762,202980219641","1444,70010871793","1759,97273022292","2968,28079034177","2643,0140415854","1936,20897930533","13862,5510522105","889,398396728117","1778,66717314086"
,"570,930694221342",129,"4911,45000000005","943,499999999991","1504,90000000001","3311,89999999998","1949,55","4792,00000000011","6930,8000000001","4074,59999999992","7472,4","4277,90000000002","2531,59999999997","17,2426693839797","2934,50000000003","1560,10000000003","3595,09999999997","5526,05000000009","6458,80000000003","3952,09999999998","3280,60000000005","3314,50000000003","43,9904880372194","4169,90000000002","45,0474715635523","4154,94999999993","2653,95000000001","6411,60000000003","4249,3","5072,44999999995","5616,45000000003","1467,94999999998","6825,85000000007","63,2716208737759","5318,59999999992"
,"354,05179172446",174,"4014,75","4886,64999999999",4288,"3764,59999999999","4114,49999999998","3791,55000000001","3960,20000000001","4887,45","5820,4","5097,45","3600,84999999998","35,5049000067183","4405,50000000001","112,637986225961","5028,9","5192,19999999998","4558,54999999999","4952,49999999999","4795,05000000003","4985,19999999999","78,5671869610567","5145,05","131,437107335581","5256,15","6838,61986754966","6737,45000000001","5386,74999999999","5888,54999999996","6612,39999999997","6639,25","6530,14999999999","152,699181792782","6602,8"
,"366,360695681996",75,"5766,19822996742","5766,94272069291","4599,44182170152","3825,83724681898","5542,97648802685","4248,20615041151","4183,75106598036","5391,95661612362","6711,69951791482","5116,90930626691","4003,89253338244","1768,04999999999","4144,51594284984","337,645379167244","9704,14999999995","5386,15858069416","5194,10925803657","4758,01019064176","3867,35195763751","9898,94999999999","1189,75","4929,89735840069","441,977221336397","4239,33047658169","6183,61292932883","4138,64035174394","4852,37520698927","4082,17834252587","4737,04927814447","5964,66588661566","5390,03460099996","646,957482003638","6177,40429497036"
