Name,rt,mz,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"332,93067254146",336,"107,026197428884","85,6340689700749","123,587237340931","127,783605192872","39,0364011330282","52,0141939706917","64,4672756767442","99,4600745576411","65,7892964982257","132,297471161304","87,9312013874525","101,985339940754","78,3338207713616","58,906417127493","107,804455059627","50,0815613177382","52,3151641952119","114,949999999999","51,0201194636833","73,276984334648","120,078485083864","55,2222929278576","62,5150477432","104,026284850639","118,713759790804","315,083137593272","231,796137586294","203,661729703924","102,512186725915","103,747708853287","121,776981748232","119,911835530843","235,810416209911"
,"1027,90513619641",297,"90,3785252470799","127,861059746392","153,662056460569","107,860638553063","93,5278440393051","105,219765065809","141,699999999999","69,7361147376896","152,952817449025","155,832630588362","84,8409019503888","54,414471962374","161,028917982187","236,400000000003","155,883601024176","62,1114342446133","61,9730651740252","56,1300104755034","313,793637307594","171,649999999997","79,1108743928169","136,849999999998","47,5241099019613","90,436600307032","631,599999999993","212,137745929008","97,3671129513116","332,599999999998","373,619007077025","153,499999999998","248,710026891485","211,878080433277","166,69170942544"
,"1186,11734514286",456,"216,800000000002","154,449999999999","233,199999999998","129,200000000001","176,699999999999","137,799999999999","118,249999999999","129,499999999999","198,249999999999","222,050000000002","159,650000000002","147,549999999999","95,3499999999994","165,149999999999","127,999999999999","138,749999999999","123,750000000001","124,549999999999","99,6999999999993","230,449999999998","152,149999999999","221,599999999998","157,799999999999","127,949999999999","238,749999999998","462,449999999997","421,350000000004","248,549999999998","269,600000000003","210,550000000002","237,999999999998","337,250000000003","220,899999999998"
,"1181,44073054463",57,"139,750000000002","154,500000000002","121,900000000002","222,099999999998","139,549999999998","187,449999999998","177,950000000003","110,550000000001","241,65","279,249999999997","196,549999999997","157,150000000003","174,449999999998","232,950000000004","158,900000000002","108,450000000002","213,499999999997","163,450000000003","173,600000000002","153,650000000003","270,350000000002","219,950000000003","1200,05","322,749999999992","459,30000000001","319,549999999996","297,950000000004","144,900000000003","417,050000000005","612,700000000009","179,150000000002","334,599999999996","235,549999999997"
,"1184,31333951137",154,"126,5","58,8","45,7","98,25","143,500000000002","188,45","125,4","86,75","239,3","154,45","118,8","160,15","118,1","120,3","90,05","114,9","171,8","164,15","102,3","133,5",167,"175,2","147,1","78,05","175,1","305,95","522,850000000002","165,1","259,4","207,6","321,05","178,25","198,15"
,"1179,19194268546",76,"263,649999999997","330,800000000006","323,800000000006","292,049999999997","313,549999999996","233,450000000004","448,750000000008","147,400000000003","267,050000000005","448,599999999995","340,099999999996","242,449999999997","246,049999999997","170,700000000003","293,300000000005","185,399999999998","209,549999999998","299,100000000005","303,900000000005","472,049999999994","296,350000000005","130,450000000002","192,600000000003","232,800000000004","421,499999999995","344,250000000006","361,799999999996","427,150000000007","529,399999999994","494,299999999994","333,549999999996","467,349999999992","182,599999999998"
,"736,90660029593",96,"115,923318536688","225,924580953206","212,28399048717","200,701763365749","77,7149894519564","169,973926709811","174,092639411455","169,752891876603","98,3504053331243","202,864801839274","95,359180352173","82,9442826660543","166,378547274225","220,856294017482","127,991786397838","172,401996398582","148,360877632694","175,458154159038","147,197646978837","156,937279671605","214,149999999998","216,169286686727","124,606548662514","87,4310401569488","220,140910540786","221,195120563383","298,110780451311","323,762296978877","268,112885943156","294,01967100342","586,199999999998","282,428491842699","453,079416251513"
,"1194,00958588197",319,"163,650000000002","144,000000000001","150,350000000001","64,3499999999991","137,999999999998","76,4000000000007","69,0000000000007","161,350000000002","104,000000000001","59,6499999999991","191,600000000003","93,1000000000009","90,5999999999987","158,900000000002","78,5000000000008","112,650000000001","121,549999999998","165,900000000002","139,550000000001","181,450000000002","86,4000000000008","185,000000000002","65,7500000000006","94,1500000000009","574,849999999998","304,800000000003","276,250000000003","78,3500000000008","247,450000000002","172,549999999997","109,850000000001","286,549999999996","148,799999999998"
,"1196,02967102167",65,"203,000000000001","145,049999999997","193,949999999996","120,550000000001","227,750000000001","225,650000000001","222,800000000001","131,550000000001","184,000000000001","176,200000000001","192,200000000001","243,649999999995","140,900000000001","175,650000000001","188,749999999996","252,250000000001","171,750000000001","199,599999999996","161,899999999996","156,899999999997","114,500000000001","160,650000000001","108,899999999998","258,799999999994","343,950000000002","209,550000000001","294,850000000002","172,700000000001","297,900000000002","469,350000000003","166,049999999996","182,350000000001","409,95000000001"
,"1191,74196985307",290,"186,949999999999","129,549999999999","81,5999999999996","86,0499999999996","61,2500000000011","117,250000000002","94,1999999999996","155,049999999999","70,0499999999997","140,199999999999","65,3499999999997","86,0499999999996","156,700000000003","149,749999999999","122,149999999999","95,5999999999996","74,1499999999997","76,9999999999996","116,799999999999","149,449999999999","92,0999999999996","142,899999999999","149,399999999999","77,6499999999996","297,500000000006","563,700000000008","280,649999999999","94,4999999999996","133,149999999999","226,799999999999","236,999999999999","157,599999999999","173,950000000003"
,"319,209167832021",483,"130,734716974048","129,938406433357","113,786764788573","211,722763693391","135,93274649158","141,26733265502","168,135695256326","87,9058003215018","159,028665589836","114,841913121799","124,686864347782","177,433421204885","94,0706853790791","135,1441815185","98,8212202245601","109,568596224754","158,132701331457","173,799999999999","98,116937545361","140,038580465341","97,8654857222183","104,473850369284","85,1674674165944","82,6141449429999","278,895510895241","279,317929537668","330,805366418926","452,897517390052","299,895684680431","149,981220624739","240,321021714506","204,023792880947","265,739547035778"
,"1197,64474678828",476,"96,1500000000018","182,499999999999","116,299999999999","74,0999999999996","154,649999999999","99,3499999999995","110,199999999999","117,699999999999","145,699999999999","62,5999999999997","96,3000000000018","43,7500000000008","155,899999999999","62,4999999999997","60,9499999999997","117,900000000002","79,1499999999996","141,499999999999","62,4999999999997","115,350000000002","66,3999999999997","116,849999999999","57,2499999999997","102,6","268,999999999999","197,449999999999","95,1000000000018","179,299999999999","269,600000000005","286,149999999999","216,250000000004","419,100000000006","209,049999999999"
,"1177,21330088199",242,"128,649999999999","104,999999999999","137,799999999999","65,0000000000013","127,249999999999","128,949999999999","85,9999999999996","131,699999999999","99,9499999999995","93,6500000000019","93,7999999999995","69,5999999999997","143,299999999999","81,1499999999996","148,849999999999","62,6999999999997","90,0000000000018","85,8499999999996","90,6999999999995","42,3499999999998","115,149999999999","74,6499999999996","114,449999999999","109,399999999999","251,649999999999","212,999999999999","103,649999999999","180,899999999999","304,549999999998","318,250000000005","76,1999999999996","291,000000000006","123,149999999999"
,"387,284875134762",99,"80,9307122528644","104,273956030551","142,731845918832","117,253848003893","103,83200256068","87,6810820292185","154,705865386224","122,054014889066","169,825881853216","52,7715817875757","82,5771806340078","60,9232568407693","25,9258559093364","138,331937397022","212,503287249301","112,258046591551","171,073449876907","185,273944549888","1296,2","129,376277818581","112,662548604847","224,05","56,841691413822","125,67439005789","183,721977708802","293,163090523044","149,542829548524","228,056214740833","202,622295548335","317,4","96,763561445326","155,975683032928","126,749705791325"
,"591,089895013425",178,"68,9615129561989","86,6667404869605","54,9596181787875","25,4428724609164","36,3601218435379","118,003457042904","63,6457557561639","155,85","83,3918211230111","56,7694424912128","48,142946220599","70,5780627320093","33,9708598892776","97,9069029430777","65,6765367090743","82,8945000389112","165,350000000001","96,9949523803175","110,069807718444","104,885206363259","100,721261220253","114,229277116974","61,9634520022828","46,782897572434","188,994868069791","139,491579085417","125,39184052962","313,299999999997","362,299999999996","118,058997529567","688,5","186,719584665807","143,300116415471"
,"276,970753419705",174,"557,4","740,350000000006","788,499999999997","726,050000000001","597,999999999999","648,200000000004","730,65","499,15","918,750000000004","917,349999999998","571,749999999997","92,444169713151","694,949999999999","521,350000000001","905,449999999994","1014,5","970,6","850,199999999998","973,45","802,549999999998","81,2002548808106","805,750000000003","41,8526734085022","696,149999999996","1252,75","1050,05","685,700000000001","800,3","769,95","1426,05","1339,44999999999","80,4736002115123","841,449999999998"
,"394,348890814135",302,"55,2974732404727","162,433700633553","121,938342336332","77,0403469755387","62,2312423374111","188,082892356625","91,7454071764052","207,94280001553","144,350174901965","91,1550342826192","123,275666664614","113,851067588328","127,263238963342","144,500164991941","181,693880237024","100,137830135985","92,1426178395744","66,9102950888238","70,5502222170598","76,1469967539257","108,598169668648","117,051305736976","120,306465513132","79,5311859461694","248,023870048968","254,068067327863","174,62512675924","148,239698618641","281,3461559018","218,0698413842","452,949999999999","276,968208489543","175,892683897589"
,"545,212063198442",432,"123,894721518492","84,403073388793","66,4481601980044","78,7357481517126","62,4298941282726","222,07894556548","135,869729315217","97,9782853455546","135,373494391894","99,4610350371896","90,017937946579","167,956263184471","69,0025413724297","134,970428323489","111,956136929434","59,8505176241865","68,1775584105697","84,1283198334306","132,850000000001","175,053250860691","136,692244854741","124,738620941976","85,7907114815626","116,847841814683","273,677313130655","221,51183609821","225,466601586077","182,752592823861","156,866298789412","329,215076229076","211,717214785745","193,558252166151","180,324339074165"
,"934,102407554759",374,"167,721364960275","168,80152086401","175,831357655591","79,5201732199601","218,44845453688","224,240860241084","234,373432006364","147,752432762908","86,692601300594","146,188971454104","163,798898639536","149,053045149637","85,4204830226749","90,9139312430845","64,0952385045571","101,641040900736","154,676975736994","137,182330751143","85,3685577423934","110,757051466002","165,430498061389","65,0535527449534","157,985024709714","196,449999999998","300,274668963879","115,428932632199","297,118955368019","238,455985155159","244,519656715037","418,400000000002","573,175979839385","158,152658838511","222,29932072016"
,"1174,41939721396",52,"622,649999999996","351,800000000009","372,55000000001","427,099999999997","384,599999999998","482,149999999997","404,95000000001","539,849999999996","460,250000000012","303,599999999998","236,749999999998","480,749999999997","225,999999999999","230,250000000006","277,750000000007","330,949999999998","254,699999999998","331,299999999998","573,250000000015","735,799999999995","427,300000000011","474,749999999997","352,250000000009","290,350000000008","672,099999999996","803,599999999995","265,749999999998","291,500000000008","567,949999999996","403,949999999997","378,849999999998","365,099999999998","500,999999999994"
,"670,478827569434",68,"456,337339976278","158,453515352928","171,927183992202","39,3071792027275","373,219566890146","151,257073587932","191,204487687727","171,163692753201","150,266863651093","141,037619538744","149,840433574604","88,9586893479481","73,0135498133223","88,9439077048507","47,7119762042704","81,4145836275986","88,2868499482119","162,780514381625","132,853740764461","141,868394555459","189,000000000001","115,191211451518","131,001816496868","120,935624938494","206,076126411949","122,6939455364","163,670521623641","239,958709957903","241,980096308738","261,614995506138","228,824917511024","252,163679874488","135,974745343402"
,"1164,3689227455",340,"283,349999999999","103,200000000001","152,200000000002","176,849999999999","117,5","268,399999999999","186,750000000002","237,399999999999","187,350000000002","130,4","182,749999999999","165,7","220,049999999999","149,850000000002","171,800000000002","210,599999999999","219,699999999999","80,950000000001","168,500000000002","157,8","151,900000000002","99,8999999999997","137,050000000002","122,600000000001","294,499999999999","380,149999999999","255,649999999999","300,099999999999","260,249999999999","490,699999999997","183,349999999999","344,699999999999","347,499999999999"
,"1161,8400005706",76,"248,700000000002","186,100000000001","265,050000000002","315,799999999992","132,450000000001","250,400000000002","320,850000000002","165,900000000001","246,800000000002","285,650000000002","345,100000000002","109,450000000001","228,100000000001","237,950000000001","339,450000000002","184,750000000001","208,149999999995","207,050000000001","269,500000000002","303,000000000002","233,500000000001","382,900000000002","176,050000000001","309,600000000002","215,350000000001","280,800000000002","163,850000000001","387,650000000003","345,500000000002","495,450000000003","477,000000000003","428,849999999998","317,450000000002"
,"204,986692078665",184,"120,456008773187","109,176973577363","59,993662696031","58,3358494453867","140,972586758276","156,074675272265","127,101583089314","109,566167428095","92,4143014947566","112,798278368904","101,712812710389","164,7","80,035302776148","97,4298885928032","102,803615461957","148,77327658825","134,629036111167","128,375375296744","77,8845131006698","176,999616748609","74,9588174989223","239,991052392594","77,7131485858201","81,7175872638946","137,097538514305","283,705979980063","204,006906290342","432,85","203,178380258197","95,8154486453097","286,580974259774","211,151212211809","277,788623221585"
,"520,922070416699",203,"179,879301631543","184,344979423241","151,995677806123","173,448901540452","216,149999999999","114,223640158851","129,865642571073","208,118469263459","885,275841955538","232,754200972133","132,475502246437","56,6764912843582","219,556768824184","122,115207367472","278,616480049714","238,499677482795","209,650522914628","252,349109992495","292,362295334519","198,914004709316","65,4412114295602","163,492791583134","103,641305122623","238,272330102996","709,848767632109","975,708610921531","321,713646677435","1230,37646480504","891,087244326674","483,1630182928","392,984523361429","309,267553626806","382,26811247352"
,"389,866899972623",366,"114,351306198283","154,378388916895","144,512432239274","135,798989873457","175,110455343548","117,544078292329","168,611949430934","328,394580107159","83,8182013667698","149,96703233561","184,064675304329","178,962146709267","115,340618295978","142,242721560773","146,822773060508","218,999999999999","149,654004824604","94,6065518399689","91,7897135254814","155,333251042402","190,431761810569","267,121029255776","148,548301001913","123,847809651275","174,404925731759","422,092640517532","266,182831957481","216,63609095351","210,185305787949","489,835457940802","212,395319188017","236,882891689608","306,99429041014"
,"445,417220191538",336,"255,574042511788","150,117048132814","160,264237787244","238,427524969202","154,361393006034","181,97498803228","192,330296587039","212,746475202631","258,307667016125","151,697783845864","163,950787847671","212,955311338444","269,742697108759","182,148345669085","206,799544326756","228,033878979746","265,839528759752","192,348576883864","199,290707289452","149,290860908887","176,568325390965","144,553962819872","334,750000000001","177,928409370274","446,178177485323","157,305854138206","196,151500046177","538,086753182198","388,299217561789","264,855416115211","446,859989554329","440,389687840508","368,708957961625"
,"511,070938679022",406,"215,629328125941","253,783535780376","359,256517027899","301,379497109356","323,754856840432","366,356943868281","169,961985258435","338,795812673498","262,195539537357","240,161716418539","362,282221245248","206,641092886663","204,389259189867","260,404456308881","330,491886616989","268,932934274594","292,091707907516","192,77638104473","406,660954202922","390,589925857462","432,703089496644","376,940295655342","202,85761896973","301,524054143003","913,657850018113","721,864053101982","460,680342782692","584,932919347295","400,661748523801","724,93631244253","758,826971493145","382,197219604604","533,159497883441"
,"1168,21316592162",371,"241,149999999998","147,449999999999","257,549999999998","277,299999999998","247,050000000001","170,250000000003","99,3000000000006","283,400000000005","224,750000000001","126,049999999999","133,099999999999","204,049999999998","173,850000000001","273,350000000001","190,700000000001","299,699999999997","258,899999999998","116,049999999999","291,000000000001","239,099999999998","289,600000000001","298,400000000005","113,049999999999","123,5","534,650000000003","571,50000000001","992,59999999999","382,050000000007","379,299999999997","362,199999999997","347,899999999997","295,499999999998","285,700000000002"
,"1170,75882078488",259,"84,0500000000005","78,9000000000004","73,8500000000004","61,4999999999986","111,100000000001","88,4000000000005","92,0500000000005","111,700000000001","139,350000000001","47,9999999999989","73,9500000000004","93,5500000000005","93,3500000000005","121,500000000001","150,7","143,000000000001","65,1000000000004","61,9000000000003","188,25","147,700000000001","120,000000000001","98,9500000000006","78,4500000000004","92,65","314,650000000002","521,550000000005","415,200000000005","175,100000000001","124,5","155,749999999997","198,800000000001","99,5000000000006","310,950000000002"
,"1158,71573905656",253,"252,050000000003","106,799999999998","50,2499999999991","138,700000000002","54,9500000000007","83,600000000001","197,249999999996","165,949999999997","195,499999999995","79,900000000001","141,600000000002","127,199999999998","121,900000000001","109,899999999998","151,799999999997","133,799999999998","192,750000000002","132,249999999998","103,399999999998","124,800000000002","124,749999999998","172,699999999997","44,4499999999992","141,199999999997","220,700000000003","126,399999999998","274,200000000003","316,299999999994","151,100000000002","517,950000000007","248,749999999998","273,050000000003","225,350000000003"
,"1155,39904180231",68,"88,05","49,5","86,15","84,35","60,1","136,85","121,25","80,3","118,05","72,4","65,15","122,2","57,8","113,95","95,55","85,5",71,"111,7","119,45","119,1","77,15","128,4","117,45","187,899999999999","99,95",166,"206,65","71,7","165,15","380,8","82,55","221,3","125,3"
,"964,967659678202",78,"515,20245111098","514,152242296525","496,093499914484","475,538982357496","221,470988438546","341,107028372187","436,216268589431","324,356367742441","427,092622384091","493,21280168837","474,311026961992","535,282995036623","366,808164950565","277,955996443093","579,703828116129","524,798515666173","312,138763820785","350,747056677022","321,747301415906","769,64886134027","365,248256474292","541,212971959819","357,535129074026","163,72001540766","653,2976108163","325,037439095012","829,696179738903","1143,93227694052","421,922719422406","484,822384255221","835,819925458019","507,033207944113","508,931235296035"
,"606,877210436672",156,"292,499999999998","802,550000000003","803,35","409,249999999997","602,149999999998","536,200000000002","410,950000000003","485,449999999998","233,9","596,200000000004","343,150000000003","85,0521721790197","350,15","594,750000000002","588,350000000005","463,899999999998","485,25","579,75","1005,00000000001","731,300000000005","165,587769590164","516,899999999998","93,7955843818858","540,900000000002","550,949999999996","479,949999999998","597,749999999994","572,1","448,4","761,69999999999","1022,50000000001","130,339017799436","775,599999999992"
,"839,175260831418",408,"38,7603756600593","102,557620202857","49,2191824997618","11,948043127285","60,641032359672","87,0669599166325","14,9572939665002","59,787073402788","78,9564103509633","57,3067441623944","63,8683968742959","58,6008520983861","62,0446298823826","61,1284366252559","60,206759557868","23,0271759415035","155,6","128,698473169533","47,9523928917132","74,6293029479301","99,2516088832141","58,7977795924407","50,7076597838702","62,2491947051128","78,5935327353553","385,534721898471","192,188696194861","85,27212080826","98,1661174454258","71,9361974920927","78,0553569070865","63,4445972543426","133,731846985598"
,"1148,1419140243",298,"73,2000000000013","115,200000000002","151,200000000003","77,4999999999997","113,95","98,3499999999996","92,6999999999996","118,349999999999","133,649999999999","86,7999999999996","125,199999999999","129,100000000002","68,3999999999997","198,549999999999","222,900000000003","142,000000000003","78,3999999999997","112,600000000002","95,1499999999996","113,500000000002","176,049999999999","168,699999999999","110,900000000002","83,9999999999996","217,449999999999","307,099999999999","145,399999999999","217,449999999999","182,599999999999","109,7","188,350000000003","431,649999999998","156,299999999999"
,"1142,64354451912",53,"185,3","292,75","138,25","171,8","135,4","228,4","120,05","175,1",219,"230,45","309,4","123,9","214,3","220,65","243,05","198,2","241,15","198,9","133,5","363,650000000002","168,65","158,7","124,9","184,65","273,750000000004","229,55","330,95","331,55","121,1","238,45","187,1","213,1","85,5"
,"1146,06694268546",418,"74,9499999999994","133,949999999999","159,199999999999","73,2000000000008","136,700000000002","195,900000000002","112,449999999999","137,449999999999","129,599999999999","188,050000000002","197,549999999999","123,899999999999","79,1500000000009","137,499999999999","155,549999999999","107,649999999999","124,249999999999","135,049999999999","114,049999999999","208,799999999998","272,049999999997","129,949999999999","156,649999999999","134,399999999999","155,200000000002","441,150000000005","245,149999999998","270,349999999998","163,549999999999","175,000000000002","246,499999999998","140,099999999999","244,700000000003"
,"471,407661526441",60,"289,413284354101","158,985940694698","253,376172093629","463,98197685498","413,082362118118","162,10447905638","154,091142185748","327,975196122667","262,725548825764","501,412717256453","328,511559053636","63,2384300127885","414,761919907609","189,984435123898","431,692052296354","604,526499191551","419,667402931053","349,025168714255","515,037094210841","484,451495392705","235,35","263,280249611042","141,802841724354","411,184089817602","515,504532402832","410,521689931132","535,115408861976","418,543740711631","176,925682196677","248,195137768792","977,333509363474","112,176361615111","301,84975325825"
,"665,301903224369",446,"207,002093248524","205,57398346356","164,057779263556","331,1","163,268336092354","175,527970466201","168,660928446078","103,949811561008","199,407085840741","189,384204420752","112,254856642515","198,502858966071","163,803965402094","125,635699524192","118,555753900634","162,029893817814","157,16763968969","137,536048206499","145,984614234399","131,702753427138","175,131763034595","137,099333559869","185,131884550151","118,735888855382","328,406205781993","290,705692069572","383,288368990471","296,291822021845","320,806616705968","335,999100689812","250,171100523618","338,229700145052","203,288999072612"
,"1139,86631646809",124,"144,25","242,149999999995","197,349999999996","128,000000000002","152,650000000002","236,299999999999","109,349999999998","172,15","212,549999999996","123,900000000002","197,000000000002","264,899999999999","208,099999999999","159,999999999997","196,899999999996","132,7","206,500000000003","132,55","367,849999999992","248,499999999999","183,099999999997","154,499999999999","251,999999999999","181,449999999997","241,249999999999","753,249999999996","411,800000000005","140,299999999997","228,950000000003","441,950000000006","315,149999999999","269,850000000003","317,049999999999"
,"641,165817183987",411,"31,7106457112768","115,81036185886","69,4031089474273","86,5304631103044","72,0206816386305","57,7223016698912","123,530124651301","89,5697464146059","78,5158706893402","38,4313270850667","173,372841864062","83,3043220279288","98,1733398486832","69,8803761858684","99,7609623563721","106,657651817414","104,760483597184","90,1859229526336","113,001619205201","110,913375898282","190,550000000002","59,942310765179","75,4346030340306","92,2660452063539","173,063314975218","442,0155368433","229,445320770159","145,167781818964","177,525541357769","111,547251283845","195,573388122256","134,141869763778","216,715720162849"
,"1132,36074946318",415,"299,249999999997","191,75","228,35","111,3","175,5","391,45","278,650000000003","317,050000000003","363,800000000004","340,499999999999","284,849999999997","310,899999999999","440,699999999999","351,500000000003","223,85","386,050000000001","192,549999999998","305,2","286,2","336,150000000001","486,400000000004","558,700000000006","243,35","179,75","828,799999999999","693,35","572,199999999995","415,950000000004","523,349999999995","384,25","622,099999999994","471,149999999996","327,050000000001"
,"1136,35219517559",489,"123,200000000003","104,099999999999","58,2499999999997","48,5499999999997","44,4999999999998","67,4499999999996","28,1999999999998","112,699999999999","125,649999999999","77,1999999999996","82,2500000000018","115,149999999999","182,149999999999","62,0499999999996","108,099999999999","78,7999999999996","66,5999999999996","71,3499999999996","114,949999999999","63,4500000000014","139,599999999999","129,649999999999","71,2999999999996","67,2499999999996","213,799999999999","571,249999999994","222,150000000005","159,649999999999","184,400000000004","191,949999999999","239,800000000005","132,400000000003","100,699999999999"
,"1129,63951015784",172,"113,9","57,25","119,8","71,6","56,7499999999997","53,0499999999997","49,9000000000012","167,25","101,650000000002","138,5","52,0499999999997","98,4999999999994","98,2999999999994","55,85","63,25","122,349999999999","52,1","67,0999999999996","95,05","60,7","119,8","202,350000000002","73,8499999999996","104,15","564,699999999997","120,45","176,35","109,050000000003","115,5","151,949999999999","191,25","197,199999999999","143,449999999999"
,"1045,24226231861",74,"813,642310691586","810,007241652573","1176,83927973015","734,246597958398","794,603287962901","411,324620003768","488,249999999997","634,186438982473","1108,67863683822","498,201865232633","517,770490353257","564,499999999996","576,523880989373","781,27062336535","508,508761359038","714,023744256322","436,905209990489","584,463478324306","824,384048396596","380,867764207028","389,467695616118","854,700475671847","601,25","967,047902458701","696,091574717011","758,726883848977","929,261906161038","1153,70847548917","831,205864882376","1100,55223151552","896,671926174566","736,800000000005","1062,21498109911"
,"192,215678953754",489,"71,9510162303628","54,2465306581584","57,0353490691211","92,6671819519247","145,242342826374","146,103406644092","168,577840351787","103,47367616105","134,087456362118","57,6268242383306","132,361531618021","131,544293077446","48,3296849742236","98,9660287000069","38,5749519500417","78,6630684416304","100,350135199279","60,3355030550693","198,108714578337","21,4017970374295","74,9222432730688","86,0927537296013","45,9171875325843","192,315035637482","586,45","99,8002380829846","119,143713183892","247,277137986574","626,249999999999","150,221444968068","145,971817809194","131,365926575835","203,469526597176"
,"1031,49421910234",411,"190,8018734237","235,798339908753","178,198739365116","294,28912296401","311,647369513858","191,28930743069","156,85","189,888531113615","239,341067690394","212,586871391099","300,25532379608","251,380756903206","186,116935444603","166,331224271355","240,574880729772","138,533719014544","129,053102535282","198,209902682728","334,690294680359","119,891274153508","238,336063546708","122,785242983195","146,828209360635","209,421364144994","398,392712986565","517,73055102486","887,557536329351","395,771335827582","430,432549751517","372,591772481103","321,408534372898","366,038789798709","355,027844728652"
,"285,067264460034",117,"530,064540700749","518,249999999998","582,599999999998","399,778059681054","983,440516249482","393,522271642709","341,14404409773","333,575186115681","529,406481575702","347,704554464458","483,488137984535","43,8025197483741","353,10909085812","433,65","797,042462017007","412,59055705615","351,335926264538","595,870956502992","383,050000000001","399,91905893311","43,9801396598171","918,958568543124","88,4578263854073","373,065339929596","556,97901564377","279,633378439869","590,243259073904","440,19743893142","553,693624557383","813,25","644,708232246478","144,589187371235","1103,21131045142"
,"992,115491608869",74,"520,649350236501","607,400000000002","564,950000000006","473,797329058988","654,186544782852","478,091470114279","534,403454470992","602,52721835522","620,011914725985","502,689458627411","436,748407134772","649,849999999996","334,235702640946","361,818000039133","499,364705996483","567,522772846785","484,807414245046","365,334770744466","821,550000000005","697,96383190251","379,049999999997","602,531528589431","493,799999999997","616,740877449545","618,499999999994","585,835536804455","709,118711070376","878,95","777,249999999997","532,469854027786","581,176994930608","595,449999999998","848,508340013446"
,"830,28015562958",408,"347,469451608298","353,99221338296","305,601083502934","196,056038653649","489,040587090546","426,414049802941","344,87243915336","459,93782508919","247,727985025894","379,782532303326","231,005281945254","146,587188360709","284,233194751366","130,80310013207","403,640690840698","397,483772830341","489,265426942058","400,573104229036","230,805155013758","568,785782665894","211,406507709641","309,570455986043","132,544250137107","324,642261272508","381,057599316048","1095,79999999999","609,498457738896","267,523966428017","343,300999867707","329,985966330305","1005,43888772622","342,359052532961","677,501209765505"
,"567,716325106211",379,"108,697423412521","210,68767074808","169,623828254188","297,665352659581","148,669389828367","129,057487611763","180,560455746011","295,736600995993","393,159157028388","135,697277256974","296,904570668085","174,741835193475","145,524781294029","122,343403060073","268,671679609094","225,322503310681","150,503688262867","285,443967094059","132,119007936627","182,027035708916","350,36510270296","282,80149360351","198,461281258339","229,831124174461","214,724554350862","198,842021493446","449,378311182764","421,794144891252","235,01374398451","339,705799723595","334,537841290088","989,415788289534","365,919895350286"
,"1217,96750761071",450,0,0,0,0,"202,349999999999","254,4",0,"221,7",0,"320,55",0,"192,45","170,3",0,"253,2",0,"166,3","288,15","229,55","435,45",203,"160,55","272,95",0,"1185,95",0,0,"376,35",0,"326,5",0,0,"367,95"
,"1117,5400005706",352,"139,6","366,350000000006","170,700000000003","217,000000000001","267,599999999997","312,199999999996","191,049999999998","141,099999999998","166,900000000001","145,15","143,600000000001","114,750000000002","186,149999999998","216,550000000001","315,050000000005","216,550000000003","48,9000000000002","132,550000000002","364,850000000005","226,100000000001","189,900000000001","185,799999999998","133,400000000002","163,300000000003","728,399999999992","251,699999999997","450,250000000001","286,499999999997","329,600000000001","335,550000000001","287,250000000001","278,200000000001","499,999999999995"
,"862,303245853777",478,"205,656346443232","127,047858699986","95,8011742449916","111,420120485389","131,414894864791","129,076750039851","208,220075701721","98,1270282496409","172,185634158232","85,6700506140127","116,47347160397","160,269840225302","103,846305105273","83,5699066865277","122,515908965687","104,795035905425","133,707924863324","156,932955674886","200,854232401723","64,8686379328036","92,8061405860287","145,314310625441","70,0310532053152","121,727143186563","299,466956274969","274,626799528581","320,492539283932","260,468539380807","210,620052179861","315,457344754026","583,550000000001","185,327084086385","168,114821479865"
,"184,632826126314",97,"150,004062926079","323,386484684233","387,95","118,031220084885","498,56574713239","125,889440965801","284,535291692081","88,167371894208","162,586548729089","128,758726259362","166,863730614784",0,"269,3","175,496995976153","390,75","133,25","290,45","395,500000000001","139,529685072936","144,178527242246","236,7","342,4",0,"91,9123979917475","356,511802804364","572,236618924112","391,851435425768","559,936362600719","397,647943507745","532,795112891307","286,147113859902","516,499999999999","1223,35"
,"610,45316941459",188,"244,496429154745","197,966202163837","253,308142879337","83,3591134414503","503,219618285073","356,899999999999","163,190380882662","791,299999999993","147,218598653548","100,427453852389","151,31093402944","92,228321571252","143,138721647014","49,0087364883584","235,700000000002","221,299999999998","244,7","144,126270935785","34,1504332120083","600,699999999997","144,213028061468","181,656620417575","118,043636726274","122,368091178463","278,052577978508","166,657516365292","371,899999999999","107,053105049386","170,07656654664","158,569506212928",1166,"220,346845097209","311,397596642167"
,"717,964218070805",477,"109,564899732878","65,5668747861801","144,230443087657","148,997021068002","139,074234143475","125,621705633018","144,698814647788","120,78417719767","179,24651160548","180,55","78,5995293490728","139,92241376325","174,237779279558","90,4365350451544","105,02165055947","99,9118410646221","130,058485563175","80,5666628274354","211,492595736333","124,080701789969","126,271872118568","142,095151103521","105,936919066013","61,9785647172939","372,15436041983","175,621229943191","173,076356949278","123,761492621788","164,277099898569","260,662713874547","212,780052142215","225,202063130695","203,704533703194"
