"Name","rt","mz","S48","E0","E0.1","Pool","S48.1","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.2","S0.3","S48.3","Pool.4","E0.3","S48.4","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",778.02542029061,202,7.96057142169903,8.82303886831765,9.08895254570673,8.23183256562123,8.16872087126256,7.64734579934848,7.94229731833474,8.35177442388708,7.1417749117946,8.30440796779551,7.94171891366877,6.46087865432268,7.64960361352786,8.06102510723083,8.8976405655558,8.18876813462682,8.3322495588503,7.97227660535895,9.76382974608975,7.73464334910638,7.05315937538872,8.43781298884019,6.80590257587284,7.88962440450467,6.41379265764778,7.6097262016258,8.00720274032688,8.23041032957556,8.49622890282505,8.72068384598478,8.81825765170687,6.7234019359608,8.40616015266612
"",368.722828711924,390,6.97928368131222,6.52436348876856,5.68906925696071,6.99555781358194,6.51429562353712,4.80740799054764,7.12210759636991,6.88294578432224,6.65691592090375,7.38712329298224,6.84815228926846,6.6249935614288,6.60635112474292,6.73046701406048,6.78281488928707,7.10470325343134,7.41415255887526,7.25117626400572,6.39053378156606,7.27871904403682,7.11221829721983,5.4771216197242,7.12965965722556,6.4942060906261,6.48079198678141,6.37306830878428,7.24344682608436,6.3226602990729,7.91353078826772,6.44597117455314,6.557735506212,6.01711528857045,6.45180946493985
"",352.105291979455,73,12.7103010946088,12.9041421134986,13.0064924294072,12.899200467441,12.9819779603641,13.0280677491719,12.7289091581729,13.0705676142462,12.8378174291272,13.1520607413008,12.8845944500699,12.3651130663542,13.3505325286823,12.2668009653559,13.5085247666302,13.6064440684995,13.4679322539091,13.1336727135746,12.9896639282122,13.4303976862415,7.61301507928246,12.802992204498,11.1912770854859,13.1930851451918,13.2474312608894,13.4348294432139,13.1034478920173,12.9004022065619,13.1009858394727,13.3721013715965,13.314047825471,8.57249948921314,12.8370012397721
"",264.828294146224,174,10.2661263031581,10.1642644472475,10.3819319008026,9.0561306292978,10.0521762230303,10.3081037283479,10.0848579433747,10.3588276866788,10.4731826629289,8.92321367716257,9.05827744393604,15.441505718011,9.47152201265933,12.5931938941574,9.16570153225925,9.89895237154099,9.8464917014456,9.62070855511296,9.27136295865082,10.005819689562,13.3898395322985,9.36648387751478,14.7262287150994,8.9794899167499,9.52665984924599,9.77893700332833,9.47690255330794,9.73175628191209,10.4923531135833,9.6856560473965,10.2676209813305,13.4053375771853,9.42078986716593
"",1066.6155365916,73,9.07306782108826,13.690274331302,15.3467156487774,9.10176742899492,9.39325261220771,9.91932432025133,9.65066240536542,9.87732197704687,11.9290970372539,8.90592126224208,9.21385625481853,10.5664080105955,9.17537382536306,13.4771596250156,8.13155192363675,9.35007624770786,8.7344235881176,9.33860842523107,13.1887126909388,8.42975151794747,9.35022454764742,9.50219860180649,11.0084578096468,9.64364061902081,11.6496036034741,13.7128850315465,8.77045764187091,12.8589159322809,10.6739589832672,10.4249472146903,9.72731421953416,9.26139831796687,7.65097104222351
"",247.046770054125,73,12.937743027781,12.6290509021914,11.996749684611,13.0847064377512,13.1190652875652,12.6844221422281,12.8785678681264,12.8032749099203,12.3144558477122,13.1746321822139,13.0784237370641,16.8099390204143,12.7665623367101,13.1099029279543,12.8096655683733,12.4096554333831,12.6782558133197,12.7582544013572,12.270752102465,13.0356824074856,14.1602050179178,12.6706572781464,15.0276698296446,12.3735028407858,13.0088479196376,12.3558785508003,12.5939880889761,12.1312523118951,12.5812468722996,12.3517452601348,12.4659853904765,13.6238058204128,12.6184249192696
"",541.568814207402,471,6.60967379510964,6.64414078627658,6.37471770708377,6.58619504033774,6.47264451215849,7.19489034117884,7.60466689282121,7.02780479720751,6.72832698108242,6.3149306080673,6.52416675737034,7.47740797983251,6.33175195765246,7.38818609007712,6.86780094067081,6.20787675205342,7.38336660636683,5.82691453106312,6.25996845608258,6.19140340274156,5.36999052638669,6.87152475565723,6.86233986871359,7.22302455751462,6.37087795337146,6.46868586442899,6.38392635577447,7.0067523179204,6.22554173361874,8.12095401233067,6.53621300499336,6.79134676144315,6.64524807205359
"",523.65539415233,73,10.0407495018046,10.6294199467734,10.9891731135161,10.7981678970096,10.9695768256761,11.4598511928283,11.2618690274984,11.1292334374931,12.8273745538594,11.5381394155607,10.4593762222935,11.4950989201349,11.2840308311512,10.6717847448919,11.1999652279705,11.5135506702166,10.3547662626472,10.9275805590849,11.4361500508173,10.8755848542804,9.86464268971997,10.4126731352607,10.982077131245,10.9062639201554,12.3893013003754,12.7904577793064,10.6249076647757,13.0615335606862,12.7894664940755,10.951450653348,11.5159514719713,8.84603070085051,10.1781394948339
"",618.094471520893,426,7.46748033940663,7.41773836125852,7.05905141941095,7.7850664081964,7.76234865096247,8.07494027869755,7.80437804436195,7.73964279569292,7.6558647408948,6.82722100004712,7.51468733846803,7.69431369605233,7.67016894222852,7.19326016227302,7.00216074560583,7.32937142126597,6.82890086050962,7.24774409984608,7.64109447500916,7.36053633134283,8.17559672241888,7.44263913654149,7.40051635513313,7.70675679219032,7.83145602181732,7.4322290751688,7.63260747264806,7.69413335954906,8.59972117828221,6.93460613238809,7.85993681403219,7.53455382444406,8.22099718691427
"",1048.81818199391,73,11.844634262163,12.3774848372687,12.7924493002128,12.394760267087,11.3016431311031,11.6557067293941,12.0133774502844,11.9935576458121,12.5516782196971,12.1634018131289,12.100396540973,11.5791441749214,11.9784282077377,12.805032190827,11.9138532148114,11.660473700815,11.0748292772444,11.8743746505772,13.121544194949,11.2588055346474,11.9095663761329,12.2012913243307,10.3886019492995,12.1477475531581,12.5271673130388,12.3561905726928,12.0124161579372,12.72029227056,12.1477010055782,12.5862011040077,11.5264340126357,9.81657684685964,12.0840447238188
