"Name","rt","mz","S48","E0","E0.1","Pool","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.1","S0.3","S48.2","Pool.4","E0.3","S48.3","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",1188.26,52,9.04829656251929,9.53878190409466,3.98246955413315,10.2360437888253,8.58646343255595,9.07957203770282,8.96039832179686,8.79327333606196,9.73541257957731,9.16984607231829,10.47524270097,8.75206178491688,10.2254577704628,9.38741094618781,8.8589721628209,9.28280082663858,9.49737600934986,8.25668063890225,8.99726842751805,10.9561252549017,8.91395923509585,10.2235192995737,8.40381503390704,9.47779796670074,8.71743376247408,9.70809607501758,9.14240867466713,8.5910810193102,9.70029592429389,8.19856852417926,10.6529174169114,8.94778268465344
"",1180.42,356,6.57867848062729,7.62980657927949,6.70971122018593,3.98487625071402,7.05342934419948,6.89958124833109,6.79889436122836,6.65398419813757,6.86834237429091,5.66467827427517,6.27735368725159,7.42143452528978,6.17319267702916,5.04580412500683,7.64955801940811,6.20789011992324,5.52594476690083,6.20731719348996,6.44443955001052,5.50357432113231,6.22877670295598,6.72015413632206,7.0183968250701,6.71466381052238,6.35433581886881,6.70457185064691,5.36162024198489,5.3356177376549,7.07731542742665,7.61484458531189,6.14154772587546,5.92820880212374
"",496.18,217,11.0932116969699,10.6249730498371,10.4189268048203,11.0852112689451,10.8154614858569,11.4549463094719,11.4726823981475,10.4315802711465,11.1784620904332,10.836137908073,10.1768817835582,11.2043378931379,11.0561072318274,12.0767057953408,10.5921208733342,11.5669892848258,10.9346902832388,11.2766224551289,11.9365220822114,10.5629255837856,10.5736597195349,10.604198935974,11.4879245030128,11.6562027756976,10.6294798086097,11.2739322171251,12.098466737313,10.5103136399046,10.6513595190011,10.8756371890453,10.7175936110739,11.1550861259239
"",470.35,128,9.65313623757701,9.74973673555326,8.9464793290936,9.83882341230956,10.2156175172045,9.30835197611074,9.93466772678008,8.40725038160766,10.52450073977,9.31110797206937,9.33633507763359,10.6463515633482,9.90190619593905,10.3314711575256,10.8072888222034,10.1832643297575,10.1775067831801,10.9845928230784,10.3885787845225,9.32142653935463,8.77977127547812,9.38325770560707,10.1775973422975,9.81467225743317,10.5335438297803,10.1870361262346,9.66976172570204,9.3071768818826,10.3060980608836,10.8181346204669,9.45259092911046,9.22969407099058
"",713.18,390,5.13539884333955,5.76128720474111,6.79688559827132,6.81782088620081,6.99309782378482,6.15697637732133,7.1007849871392,6.47693129047132,7.08224170805401,6.84285365482637,6.67111752179301,6.84875919592023,6.53123282573983,6.7346265984493,6.46380503989486,6.67346477869485,6.10392592191155,7.20099622822129,6.25144622599896,6.3784409830284,6.9969894812375,7.28890417811098,6.68582591800064,6.45581575391133,6.44795265686744,6.56672475120756,6.56457354210787,6.15446693020755,6.82029846835936,7.75616722123332,7.19091988136252,6.74406669534628
"",991.48,74,11.144916723048,11.6533937020501,11.4135897924789,11.2700421420212,11.0174330852468,11.1898878248257,11.0864309418984,11.4859739853117,11.302743252411,11.0543140412085,16.0677382947863,11.3056300853697,11.9275523853843,11.2614947040888,11.3706277858679,11.3006800591759,11.3186320448528,11.4007270710354,11.0207683527623,15.6143760117855,10.7594747413373,15.9327792036113,11.2222865693164,11.8473782632283,11.7451003139323,11.1535552526919,11.4492399060446,11.6787986643435,11.8025528280842,10.6983551651391,14.8573833033614,10.8465910455637
"",921.48,297,11.2079172668329,9.39842403375904,9.28860874715017,10.3114337654973,10.6163891591235,10.4369971349608,10.9109664282695,8.78297793362232,10.5948969904297,10.319572919978,8.36198438835126,10.3012789560225,9.94935635681136,10.789026156516,10.8337733340975,10.2258180787647,10.3815279152059,8.81404910742539,11.1633906294853,9.05133861696143,10.2035671719431,8.2900647407153,10.9302620881261,8.72178108267325,8.5886390776597,10.7598395078818,9.36273344534449,9.40639319676092,8.88059637760766,10.7683786877198,8.80728267744501,10.6455567396196
"",509.07,77,12.0856864282168,10.6489265142885,11.700412799697,10.2479580851214,11.1017622043664,10.1731776224714,11.2835755949527,10.2695693868933,9.32166799308748,11.1126992231469,10.5261744306406,7.70803678877998,9.6758024604474,8.41844696297258,9.31995609898427,9.80148262778183,9.15077349366689,7.98869471857112,11.5714549922276,10.1867440272775,11.0257122683587,10.8666366702232,8.58225545623102,8.52603087953621,7.34751007846022,8.98970915505697,8.76164778427301,8.71913162378612,9.45397547633911,10.4775937371984,9.38504361717014,10.7445826218254
"",241.2,462,8.51355184848878,7.78211876212246,7.47521530765843,7.37087543911469,7.6349024103897,8.13754477989428,7.38883232279399,7.84480161668674,7.64643759713522,7.52120524543741,8.09507321687412,7.76584438457406,8.02195634586344,8.08248088407541,8.04080217595337,7.05628736978856,7.19639066629807,6.77448708683914,7.37796538966259,8.03807251767076,6.58553143685355,7.54453145183316,7.41228154540878,7.77777280156479,7.36702227320361,7.11841787059981,7.26872498293323,8.02567398375679,8.33167445374427,6.77861243635274,7.96425421977967,7.64301973087272
"",267.86,341,9.33247878154523,8.57762085273678,8.96376557893614,9.41064100106851,7.98239706216459,7.52865082663986,7.46521895427967,8.07221019833584,6.37303080455595,10.1836253086108,8.58401682352577,7.72294451982452,8.10714523104311,7.18391246679091,8.10856590963105,7.24334572377554,10.4887735955432,7.53537851479207,7.06075002019307,11.6924050791644,11.6883758088437,9.41791247225336,7.7708221067296,7.70121332229844,6.72491786009822,9.87399923000655,7.96727348635872,8.49396325086426,8.31885290840524,7.86347341788188,12.0024523052047,10.6434756194393
"",294.44,52,8.03751892482263,8.38200829524147,7.96583072038562,7.59117912836249,7.0300004678649,9.08384936477982,9.32472527494505,8.15313269760044,8.39068776986125,8.19653769428397,8.81689347932142,8.03714249728718,8.58936841667892,9.10454221059752,9.96063008914279,7.52421343142722,8.20953244251523,8.19015741377819,8.83557946240607,7.21046667060545,8.04275742084113,8.71473992541908,8.09551600832522,9.04589827041733,8.300896093486,6.53290957382568,7.95667347870088,7.91174212602141,8.37878762217157,8.20041546136429,7.53274687503131,6.6535198324053
"",977.85,398,8.10331703920097,8.39129577524669,8.1232480023865,8.05763937934171,7.61421735609501,8.96030049438592,7.91962730458089,7.93592756895568,8.73427138488853,7.81332670400683,9.33917011608814,8.9578409779891,8.50692727955479,8.61172044379355,7.14644379221134,8.37965265092208,8.64315336893833,8.02066035826441,8.97753920849758,9.73567469146305,8.04086619864307,9.31474514369028,8.53774491107611,8.43470692377346,8.3261813872002,8.58907129486377,8.82879002386303,7.91955864816203,8.40225028236267,8.25531323939085,9.38340212835256,8.18595802783904
"",292.57,274,7.81048353951376,7.41374955675662,7.84775192584734,7.23164730273668,7.9460632690254,7.64479276060427,7.6168569230155,7.92477865171643,7.90626074100198,7.92077352716526,8.45920358113722,8.20414764542897,7.48402022907399,8.27258638257284,7.92792973820151,7.7444385766558,7.59708483734286,7.75711266005617,7.98820607852752,7.20201658017338,7.6293797338889,7.76575829675766,7.58031853014453,7.53226349935732,8.60894795598064,7.50115479689727,7.59145743928179,7.81097521136949,7.66923093450287,7.68749462046008,7.62082561460827,8.17709744263491
"",724.36,245,9.94480747244177,10.3597265240028,10.3930769659139,10.1483883486911,9.87475785808099,10.013387240251,10.8174671897907,10.3509410379193,10.3716552455425,10.2124647017517,9.00412844608041,10.5413520933583,10.6581055652096,11.1283594239847,10.4452604842283,10.3820326956987,10.3299735559296,10.3616883812934,10.8159307483244,8.73628837263037,10.2387089141426,8.42291038411542,10.4263662161065,10.5562818428645,10.6948539210961,10.2549325922138,10.6777762154836,10.7202539328991,10.2733941401445,10.6485837407399,9.47550792252048,10.2013976752789
"",462.86,171,10.4769930175664,10.2741799188944,10.725621315016,9.47766378842099,9.87634941419134,9.88718799914097,10.9232487153328,9.38191088230218,8.03044398568327,9.53717217119491,7.87559487251924,7.86225281379921,8.12670061861481,9.28428604483562,8.97738730545886,9.76083505471613,9.25207539211763,9.00708781975405,10.1515951272962,8.76388676627292,10.297477508843,7.36282242059749,8.33386664411962,8.52888495328049,8.64671266753847,9.01874840040445,8.66747124906812,7.6839967770311,9.17196023696085,10.3680092003765,8.01793349160915,9.58501610806777
"",1117.96,266,7.81698346555601,8.0694040346787,7.83813679853713,7.69069568832594,7.77672537045091,8.35717754338138,7.97891638415156,8.07356380766161,7.53625118997501,8.03923175657901,7.93703102419012,7.59502503276688,8.69748974063729,8.44023827792249,8.04549141510087,7.82970778587144,7.62172513232041,8.43790262513174,8.43205047676573,8.84144140288627,8.27927071953053,8.20930972244424,7.9600297230051,8.93338714251901,8.71248553933897,8.64341190524528,8.38471943378818,7.54058399091899,8.19598154577764,8.53348588922072,7.99408074486546,8.37428789580122
"",1007.42,344,10.1169597490061,10.6864324745842,11.2513918962353,10.4367177895404,9.6866262203217,9.88342204548677,9.8666155097255,10.7943776073506,10.673135982524,10.3313004596151,9.84100998123053,10.4423804993908,11.1993253538427,9.89607465333584,9.94324949308627,9.38569094933848,10.3520934293365,10.9704056838839,9.23101016345527,9.91347513380127,10.1565224332095,10.8361695193184,10.4380244375241,10.4552394692575,11.2671743244888,10.1991279838352,11.0556078732838,10.5547531294997,10.4633570149662,9.23397439913097,9.93407426812476,10.1538202965671
"",1096.04,75,11.2114940917748,11.9260605609762,11.3960415463351,11.3562296651034,10.296545730053,10.213171359874,11.1108534843088,11.1138119201916,11.6309824669232,11.2818363804495,14.037434621547,11.450446613237,11.5140474880634,11.8652488654654,11.0421873282279,11.0190064527017,11.2845887122971,11.5713183624267,11.598952713729,14.0776921275095,11.1299150534317,14.5232415311004,11.2954990145463,11.4828304514918,11.2488812558372,11.1785114175604,11.1923598527,11.2832548031434,11.074832854544,10.8265309736106,13.4727986504774,11.2443906533119
"",340.54,100,10.2823597459762,9.32458141730184,10.0019960839,10.2879543330275,10.4560046534234,10.0924944634937,10.0798962647087,10.4760225715199,10.757979162209,10.0905513912721,7.66766966908073,10.8915224666936,7.27129332613486,10.4834376871989,10.5700360740548,10.341713914553,10.5428342920108,10.6027422080554,9.77270046255547,7.55911173900191,10.2034372159555,8.95483973484315,10.9498391194931,10.8326139244705,10.8824411312525,10.4857038136807,10.9306277079532,10.9021126482734,11.0110767153355,10.1252174326953,8.51599128629816,10.7112254522814
"",1081.96,222,7.82882665128221,7.99550825683836,7.67467817465598,7.90522594829383,8.14706445601488,7.94773400984032,8.24239241678282,7.96349809937208,8.23481637481979,7.91081647977166,7.73681209278509,7.85279823997934,7.52614574512828,8.50133683421349,7.50077318791666,7.34945081061759,7.3127481538686,7.79760472228717,7.71515807196594,7.76463570423755,7.78221640260879,6.78556390071254,7.79486569859353,8.07890127988112,7.40988267372838,8.23884657333938,7.59381549057044,7.81733423393312,7.63865518137138,7.96179501245802,7.25094724057199,7.57799924158124
"",503.72,323,7.61221222940676,7.80791295865653,6.96165506335341,7.01984174247546,6.90911198033619,7.25463522140628,7.21590889067117,6.66217194810089,7.60062814825509,7.47274570551533,6.85049909730859,7.41664340350444,7.50237731363043,7.07873250648036,6.95407380782647,8.00677198677189,7.30154169300867,6.7064604612984,7.72419716278358,7.33933251158653,7.38003904114194,6.83736386162008,7.3590243189609,7.0222718172878,7.64818068473959,7.44160767781542,7.90308592774805,7.27928399475717,6.98261638538906,8.50522638214761,6.82157908446094,7.10828774707652
"",184.16,123,8.49992710334852,8.89799205885364,8.41427107301244,8.56284152387328,8.720867530465,8.55096521004941,8.61101054736366,8.56394733850373,8.78229285339831,8.89644445519713,11.5593594621312,9.08831004027483,9.92489128649318,8.68871398546822,8.8767930361141,8.99792788640703,9.27800347043146,8.80833487900034,8.54933938740165,11.8897408169305,9.14845162007095,12.2323007114937,9.58784174253656,9.56580813757648,9.41058332085087,8.8328575400932,8.65736777250398,9.26214205805078,9.67575107801509,7.81406602671465,11.7857216171089,9.25523981662982
"",629.2,467,7.13523115337447,7.43266972709768,7.61159899153665,6.15161644615718,7.29784523331913,6.39260041949487,6.84634578190789,6.87193501615726,7.31440530947172,6.64038400049415,6.15471042895123,5.82502202801694,7.04077001375858,6.83446527151443,7.17926325409224,7.27120752695894,7.98334091130367,6.98881348231083,7.09143500988725,8.44569194143337,7.42771661667647,7.25674345529504,6.49305559220011,7.0157498622119,6.4739386659782,7.61191582331356,7.45264967409898,7.15874869047985,7.17512171276327,7.59711240802064,6.98204194135417,7.14137548990282
"",265.91,71,9.68413522074495,9.96183235988271,9.30132024916144,9.23852951818527,9.68497415930565,9.42758489051256,9.6661537478127,9.78891127332916,9.65279307140557,9.40312673479796,13.7274357621083,9.53763985266085,10.6228201684815,9.42722661577183,9.89327782664662,9.30883655625881,9.44884037291329,9.73721156682248,9.55887783146616,14.5235713316463,9.38430618577329,13.9249505217445,10.0598410963049,9.42144571260824,9.61145207453683,9.80330618053434,9.4712063789225,7.58757394485655,8.65358117935705,9.65819471870657,13.1509971537464,9.39379976329234
"",842.1,487,7.15944028654394,6.99515989455059,5.43166281174925,6.51874762377077,6.75127424156482,6.91074786455225,5.56521370414057,6.8836783689369,6.87974252526353,6.95600146141667,7.07536029660092,7.03665678902067,7.09327310915526,6.96119835589987,6.75988945872199,6.51958254806098,6.90665267566414,6.68853065300877,7.47428766464655,8.3707280804536,5.69535435044098,7.16726224502909,7.77091679831147,6.36031048227411,6.91590067978184,7.44428329451533,7.83207944546224,6.82175100218274,6.37481049153201,6.90474987870995,5.842271147888,6.59547923869698
"",525.24,310,6.45085225447015,6.03270433622957,7.30303122406292,7.36844632895715,7.07797003840365,5.84160149777532,5.87640530712173,6.22497360583353,6.05521483201564,6.50722159170307,6.93029360612036,6.66645689010189,5.86821109825694,7.62474266329351,6.8045289695004,7.24986929732141,5.21191868796468,6.34231968096683,7.08192097742339,6.14039971960027,5.46962918452417,6.52873700067723,5.8832415663396,6.74365375864132,7.63960930553622,4.1189529923281,5.90417920357299,6.6649887415281,7.00063919674986,6.422417146724,8.00185689421219,6.23955279571118
"",1214.65,181,7.56625920457057,8.29318292282469,NA,8.32113234165379,9.1991750022037,8.98288539454625,7.52206023080698,NA,7.93027819428618,NA,8.05208012175343,7.29442524540299,8.1321487819426,7.20129478232399,7.17762397462131,8.11113620302201,6.66751722033054,10.026508261759,9.30712105838229,8.30652854214888,7.37272736794295,7.77861838575462,8.11145682488873,7.00761788442181,9.37349470473171,6.62349771563655,8.22941912513462,7.25638746381916,6.77457927882359,7.60240316094059,7.90404889801744,6.8044308876893
"",1210.96,227,8.27129441347155,7.66365807757735,NA,8.05788936339403,9.00323176003451,7.17851777341609,7.70589744202951,NA,7.55084420496116,8.34325631723345,8.55026143110883,6.89495908114672,8.0553593300692,7.51732639028642,8.27677103206345,9.39804742652267,8.29163446271759,8.86548799073318,7.34426111090546,7.76647537131696,6.74692673223096,7.69061972958049,8.90042511064772,9.1173606697731,7.96477008029075,7.31173721869144,7.96774142671932,7.63003877610845,8.10026429215596,8.53429717108484,9.05260232351224,8.95759477237439
"",467.03,148,8.29725386498932,9.34314566071128,9.7997091499035,8.39147522412567,8.5907732903791,7.73319804585629,9.11352391574288,8.47760790482441,8.4028106096886,7.99681624219685,7.52850993665716,7.8449457559422,7.02015772064278,7.77638260314711,7.88966153787669,7.79319986144602,8.10495909283386,7.4811450961165,8.08626160046069,7.40159752709516,8.66087381500746,7.91278685719541,7.69145837013027,6.68175327279492,6.53495132461893,7.18889794148035,7.97527448344481,7.50753089326995,7.1736146297092,8.66979776159829,7.38834306430905,8.69334472298276
"",442.77,344,6.95805090111332,7.58928210897976,6.42590442684244,7.33262846463333,6.5597844494519,7.44196471653537,7.37625499852547,7.04636688580513,7.81411544998268,6.99117163729049,6.87569947943823,7.6721661918479,8.00755204781089,7.97102377075609,7.33416923999587,6.32509576938934,7.07760364264523,6.97850948533589,7.90412276461937,6.84669739469122,7.41202896318386,7.47132270238495,7.7217111843842,6.97204357666336,7.95902740872727,7.03680108252848,7.84060258053365,6.37029282023697,7.21014228461194,7.21062363414562,6.66439505960451,7.51793738007691
"",913.72,390,7.2560161823536,6.76743593699254,7.76701226483477,7.66637574189764,8.16575136481343,7.48389474259888,7.90499639852477,8.05100138051063,8.22057206168433,7.65135246179526,6.74239835231972,7.69496952453821,7.8858689235109,7.18678291369154,7.70219694377101,8.00244704345084,7.39563864049083,7.85237455354861,8.05179385652811,7.25505556940808,7.08544619848701,7.40487674217912,7.3911359437095,7.29573260686546,7.69877228186718,7.28527862995054,7.19568506259249,8.68244900051697,8.21359632220444,7.77769214304238,7.24674209993323,7.59554857182849
"",1207.33,408,8.02344228963664,7.6134241431801,8.51231177362233,8.52482175628839,7.49188433330889,8.52431697594972,8.18025613203462,8.43013964467919,8.33638764889537,7.87569984300518,7.6455998225257,8.32014806964071,7.98575309995179,8.11700474423015,6.80343114605788,7.52868403148578,8.03322764053998,8.38028499382787,7.79834130811954,8.01565788113178,7.4242410018508,9.78952387277779,7.85258426608993,8.161781060722,7.79958272018161,7.32625958316909,9.59450848295771,7.97764505298264,8.34704174553459,7.95174052672789,8.38469780409686,8.88442687314242
"",848.3,414,7.41558463687661,6.96922523274052,7.16838383797968,6.99507220619233,7.21091250294869,7.63830043366335,7.28771574724638,7.68993129695213,6.7949408487882,7.25020041747647,7.61737487775076,5.99247886381885,6.79479465875787,7.33389731403123,7.13132185459768,7.11498381395037,7.43602309701123,7.07258082680789,6.38328963168193,7.86662106023634,6.69701682214982,7.49643622273026,8.0406618083252,5.88292530681846,7.91742242699614,7.05241544681186,6.80373106701937,7.18340071852351,7.12902507039093,7.17872375005436,7.15501170294149,7.24558659416553
"",726.99,498,5.42209771050284,6.85827653027758,6.80485652922367,5.48158450023679,6.78728471649866,6.8742801627338,6.39969092915934,6.47734879330593,5.70365598493442,6.4803410337794,6.62441200667637,6.11392739971678,6.15988902725699,5.80238915569056,6.05734027997565,6.55676151076177,6.27198125423466,6.30395132125639,6.15250463856443,5.90768308328996,7.3471675507781,6.39320629434747,6.49630817342548,7.48761854910631,6.34603416476681,6.26072955718198,6.29652128104257,6.45774417144573,6.67988379446217,6.19060282082495,6.33299657514808,5.89144890103737
"",228.69,490,7.64992555720721,8.05935437845674,7.86086539146822,7.81443881304011,7.36683944442819,7.30045170216812,8.16532970462298,7.65124629001559,7.9576860578516,7.37545093945985,9.1327137584608,7.99894940602694,7.37802494889587,7.94400302798487,7.8561902079732,8.02270806219586,8.11161518106872,7.21379603132985,7.34912359218348,7.85014800524041,7.71797129509942,7.99271134346164,7.68155366914159,8.46646222617129,7.7990750954672,8.30312778252836,9.9412120685044,7.79993817741667,8.01513376369306,8.20365721692525,8.13075446309435,7.61561572075466
"",1216.53,52,NA,NA,NA,NA,8.96413110696415,10.1362889573393,9.24224164389098,NA,10.5319446334478,NA,13.7431326830541,11.0990706146907,NA,10.6907501797647,10.614603649007,NA,9.84914676671571,NA,10.4306388508954,14.2846297401651,9.65004940112291,14.1376199777192,10.7567452550683,11.0572254981784,NA,10.5631762280892,NA,10.3049631886972,NA,NA,NA,8.12296421154149
"",1202.14,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",342.73,468,5.81553922764624,7.47139354200225,6.55851757876908,5.39042565350358,6.20577843865719,6.29633185007373,6.62738915213275,7.09541551933137,6.37664065504376,6.79191337238844,6.36935566266784,6.05913893470934,6.20906291321038,6.76126220331515,6.43645644543751,6.45076096626817,5.7835153381308,6.37300240715011,6.38355357760204,7.04711034666849,7.28514547274508,6.85809199677387,7.43835618074447,6.13890858874578,5.95079343273713,7.94771388016693,6.75647039859116,6.47991015054067,7.33803036598986,6.50429063648074,6.35210787772753,5.93643056785001
"",603.82,52,8.19440064133254,7.65326886858459,8.76691093059929,8.38730443479106,8.72462078664933,9.01292190952856,8.99630227262979,8.56248133826969,8.42925477436957,8.52829862576148,9.39227005018164,8.32711756818263,7.71584123034926,8.61210478824537,9.12827828625204,9.63770545391824,9.31380403679261,8.59891118121134,9.39928686586981,9.60587291540055,7.82103072657362,9.48355817709986,8.50790534412157,8.59971388823239,8.61459487234002,6.78910160780436,7.75550217058081,9.05030197462268,6.6020803472702,8.66852888856319,8.23170672084825,7.0584746527836
"",1193.67,488,7.55019784559887,7.51512490956416,7.67791715728092,7.21578926395817,6.54661044772993,7.62163250371344,7.40327322148701,7.81383285002813,7.53017023835138,7.42596700099929,6.79319618223144,7.56508948485217,7.35875038546125,7.04031328922575,6.92297559437178,6.80903304157027,7.37190134516218,6.78272844183119,8.17115195494543,7.20002652674379,7.48878233137164,7.67631471852155,8.25322662020734,7.42800923240162,6.94989729870416,8.19728749924414,5.57149982266315,7.76771561787921,7.03394927004685,7.30200742338589,7.90412460786986,6.48110888271416
"",521.64,286,6.38319143984074,7.63751984519029,7.0679505039602,7.39627924736124,7.54956299399816,7.19695189231445,6.57655649315383,6.83913727570886,7.1173253704504,7.30246855203949,7.32136058493017,7.28883934145039,7.23630975173472,6.65798590613759,7.36811421162531,7.765903186177,7.21368368891432,7.44187567210226,7.37628113128882,7.06603863011929,7.58227386823896,8.12159310683622,7.32748817291189,7.74468757889019,8.46684477720053,7.52035179507552,7.63485502718873,7.17276446523947,7.64423996534752,7.31111727607932,7.93375562681333,7.05846576629514
"",700.98,390,7.95884156092038,7.36961902261458,7.87401612437837,8.05066065115699,8.48580487288198,7.83822849288037,8.05445421193844,7.68128711324031,7.98222446997531,7.96670189578809,7.66837176281016,7.91441154044776,7.52773670600769,7.81663437731083,7.35323141979737,8.09946099488938,6.89485455035342,7.74737710569056,7.94399418388669,8.24102899330199,8.09822894950842,8.14283896115148,7.69501675400854,7.65409070020422,7.74691064697566,8.13147634003025,8.26110203056927,7.23628827553928,8.15855251825364,8.35476954896979,8.9364526924177,7.71904847120577
"",553.54,219,10.4689933179792,10.6942188420329,10.6027553209135,10.3523220243792,10.192958485789,10.4351079573896,10.6965273331986,10.7882986211666,10.3883637789979,10.4532896737654,8.99143710482824,9.06835664384787,9.06602640481695,9.80438501587055,9.74147850241398,9.96936269589948,10.0005378300173,10.2133990899495,10.179225347397,12.0176956845465,10.0374833184437,11.7846936090302,9.47577720204575,10.2818890026021,10.6169627679468,9.92679449249539,10.7888401388218,10.537745913895,10.6180266161558,10.1356568981771,11.4281289361468,10.0724676159617
"",1173.13,453,7.0916682717263,7.39439540738141,6.88552543869894,6.79000826487488,6.56543793440503,6.81454956441344,7.16904258916209,7.02472651793348,5.85216711292519,6.14297036933636,6.68534022719127,7.33916523657696,7.40924123550444,7.06165440760771,7.26708364197701,6.91071192602462,7.06778671050364,7.41581903698035,6.90487512895429,6.84729722013272,6.86069973399135,7.21722765012621,6.79864498465437,8.19354896184004,6.70106580515194,7.26232375106503,5.90046704029483,6.71511188766977,7.39303050328234,6.68737659281655,7.75514638888623,7.13813462890081
"",555.07,429,7.00038795481329,6.87879546500851,6.85937771548263,8.10264837223494,6.67362216723711,7.14777238521793,6.80618898249513,8.29459381160805,6.32484774762681,6.81372557094334,6.80650675150161,7.52490286995141,6.83866595352671,6.43051411386789,7.11745759997599,7.47709378809674,7.35244179511649,6.4788400385139,8.02359334987472,7.12436957834573,7.34190758352237,7.43845350091273,7.04996248921549,5.60167272513038,6.77947316108143,7.08248311172724,7.61699712868568,7.36926881216122,6.97970587879578,6.71401443645111,6.65734720949518,7.01367343218426
"",1152.03,380,8.03752284757924,7.16765858484563,7.48164990436722,8.80467802445702,7.14901374013688,8.71060302656814,8.09096867652062,7.12408947494479,7.82305876301485,7.63216525040928,8.10951690073534,8.05306470732026,8.1653737450047,8.14716742653204,8.06011248467637,8.70691746419866,8.43107909774468,8.2592080242046,7.67271079447146,8.26940811147674,7.92478547437151,7.65626004312756,8.29822896228126,10.3252422487945,8.4919912128264,7.83269745589061,7.87020553012475,7.45178745164857,8.51679776183594,8.05180443217401,8.19020939126436,8.46532961875231
"",1147.42,430,7.283988600706,7.20588040961251,7.777848266875,8.227014427805,7.32180759843343,7.93429092782948,6.82292174692146,7.09960114307945,7.43254435718165,7.98874600207233,7.60226919704724,8.10430280097572,7.48746484722637,8.00113295183399,7.28992237959303,6.77845811641849,7.74684477310017,8.13948794540801,8.22458662868815,7.88048715417253,7.80128658606632,7.80683362729661,7.69377134858146,7.56117278670457,7.88179401204996,7.73236437125103,7.77158093961047,6.99101435384072,7.3612622898419,7.12773999730975,7.46149802362536,7.62146399520359
"",257.1,500,7.31470104485255,7.69955066490747,6.97603508929182,8.15135133629135,7.2282028247629,7.10996128907007,7.34659190266698,7.35748552847996,7.11809235860002,8.09170064509224,7.34167269668648,7.40453647867561,7.3207936493212,7.36737241239854,7.42069470841646,8.45842744090267,6.87734148922212,7.50705920000439,7.67868984019789,7.56665968353634,8.03407409374837,8.1518920325307,7.74272814667029,7.54493051180159,7.04762991301474,7.68719421307232,6.95284442251181,6.83061278244018,6.73860594619768,7.21456709547235,6.81220835261976,7.04404563874364
"",404.42,332,8.31043261375668,7.55214476094758,7.93950677332004,7.81968171009306,8.41312902989062,7.85387922493839,8.05459847319154,8.00686561808613,8.51053030621456,7.93455118355016,9.0840265768301,9.30097408178573,8.87551260457278,8.37271014989822,7.73325534668149,7.5758743791055,8.11587979655732,7.38890469779742,8.57520755025782,8.40283265809101,7.96798598366205,8.38134713071713,8.24550414956258,7.30491759009295,8.38862231401341,8.6168094256476,8.27832823292607,8.46530008896478,8.15787237002941,9.06163436298322,9.23296153701378,8.09134060712023
"",1038.11,310,8.38555178110043,9.28161972945766,9.98056333570894,8.72129158072347,7.50712484822189,8.26464075205719,7.8173006738976,9.86883604809273,8.73980948083681,8.44495975294425,7.38523795189325,8.56933865586603,9.90389217749293,7.27769925253587,7.86537696156489,7.91637530840101,8.48361598493971,10.2015256694802,7.95368663601247,9.12000096336504,8.61929167810717,7.38566625560913,9.05910708723074,8.87440225647729,9.99642330677686,8.69978194759403,9.74075762332849,9.2543596510373,9.10485998833405,7.70571797008361,8.360072129503,8.50384202996977
"",397.82,381,6.33342146824979,6.73438535576372,7.22755985422638,5.12473508615768,7.56457590318537,6.23227232577492,6.87928303775592,6.36568723516865,6.48265594120974,7.29235001896874,6.67886043006471,5.77485889420216,6.15896337822288,7.31775242960633,5.82890438767892,6.22772585174568,6.44932018114158,5.34804882965424,6.3559751861556,7.02714899996245,6.02561258205147,6.18522545233661,6.86440518409084,3.20322859876992,5.87254409089522,7.9044866074236,6.97577695218788,6.39607320803009,6.35542111302149,5.37712552911547,6.47243824778347,6.66076422395703
"",601.3,443,6.51251973641538,6.97248545911968,5.65962591712084,5.64867645698286,6.4678577365915,7.29413537463701,6.83933058837926,6.49057645656741,7.25692946666175,6.26512554484517,5.91688297914675,6.62478294896365,6.6565653642795,6.77768435940373,6.67077949587565,6.82805152678116,6.15075821030577,7.43625747620485,7.34587515744866,7.17571701228689,5.5243105714208,6.8611162397468,6.81285711588735,7.75061371953184,7.47413442132468,6.33869663741306,7.46653963306496,6.19472950504233,6.70854554449765,7.1788463774738,7.21816612155155,6.31205894963503
"",533.56,486,8.02098700419768,8.41104668977754,8.45543594121206,8.31082876558478,8.37997431606281,8.24126557989217,8.27476003602502,8.38823939238941,8.11755284349097,8.56782419505019,9.81654796695135,9.16419513543226,8.57426390964052,8.40541697574929,8.74759476362764,8.36922432696496,8.08438117437968,8.03179365530617,8.3803113901101,10.0754942199832,8.54568821599056,9.95955284112816,7.89448813715248,8.98258980241438,8.61545578014643,8.61983458603775,9.43824122428249,8.83535321296168,8.74398373287646,8.64694426952529,9.83938928550585,8.17764940296523
